CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
219798105,QDEL,QUIDELORTHO CORP,233675,36714,4.09M,643.05K,+18.6%,<.01%
04040Y109,ARIS,ARIS MINING CORPORATION,112249,42924,1.67M,640K,+61.9%,<.01%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,80072,12597,4.06M,639.3K,+18.7%,<.01%
444097406,HPP,HUDSON PACIFIC PROPERTIES IN,42976,42034,652.8K,638.5K,+4462.2%,<.01%
248019101,DLX,DELUXE CORP MEDIUM TERM NTS,127605,26715,3.05M,637.95K,+26.5%,<.01%
169905106,CHH,CHOICE HOTELS INTL INC,94914,5766,10.47M,635.82K,+6.5%,<.01%
983134107,WYNN,WYNN RESORTS LTD,170904,6531,16.59M,634.09K,+4%,<.01%
27627N105,EBC,EASTERN BANKSHARES INC,440192,28466,9.79M,633.08K,+6.9%,<.01%
640491106,NEOG,NEOGEN CORP,430156,70360,3.87M,632.54K,+19.6%,<.01%
26740W109,QBTS,D-WAVE QUANTUM INC,799873,25947,19.19M,622.47K,+3.4%,<.01%
384747101,GRAL,GRAIL INC,66077,9094,4.51M,620.85K,+16%,<.01%
15118V207,CELH,CELSIUS HLDGS INC,1203942,21025,35.25M,615.61K,+1.8%,<.01%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,105739,31577,2.06M,614.8K,+42.6%,<.01%
23128Q101,CURB,CURBLINE PPTYS CORP,495293,20121,15.06M,611.68K,+4.2%,<.01%
55272X607,MFA,MFA FINL INC,301910,61781,2.93M,598.66K,+25.7%,<.01%
253651202,DBD,DIEBOLD NIXDORF INC,38571,7010,3.28M,595.99K,+22.2%,<.01%
405024100,HAE,HAEMONETICS CORP MASS,143611,7914,10.77M,593.55K,+5.8%,<.01%
03674X106,AR,ANTERO RESOURCES CORP,619783,16799,21.78M,590.32K,+2.8%,<.01%
49926D109,KN,KNOWLES CORP,212691,14222,8.82M,589.93K,+7.2%,<.01%
83601L102,SHC,SOTERA HEALTH CO,470803,33221,8.36M,589.67K,+7.6%,<.01%
277461406,KODK,EASTMAN KODAK CO,67869,63663,627.79K,588.88K,+1513.6%,<.01%
667340103,NWBI,NORTHWEST BANCSHARES INC,267960,38205,4.06M,579.19K,+16.6%,<.01%
71385M107,PRM,PERIMETER SOLUTIONS INC,263612,16104,9.4M,574.11K,+6.5%,<.01%
36322Q206,DMRA,DAMORA THERAPEUTICS INC,21838,21838,568.01K,568.01K,NEW,<.01%
042315705,ARR,ARMOUR RESIDENTIAL REIT INC,222214,32492,3.88M,566.99K,+17.1%,<.01%
337185102,TRAX,FIRST TRACKS BIOTHERAPEUTICS,28129,28129,565.96K,565.96K,NEW,<.01%
98937L105,ZBIO,ZENAS BIOPHARMA INC,37790,22267,959.11K,565.14K,+143.4%,<.01%
550021109,LULU,LULULEMON ATHLETICA INC,821585,4901,93.81M,559.6K,+0.6%,0.02%
70202L102,PSN,PARSONS CORP DEL,160608,10681,8.41M,559.58K,+7.1%,<.01%
950810101,WSBC,WESBANCO INC,212072,14268,8.28M,556.88K,+7.2%,<.01%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,330373,13597,13.42M,552.31K,+4.3%,<.01%
88556E102,TDUP,THREDUP INC,212828,80531,1.46M,551.64K,+60.9%,<.01%
34965K107,FTRE,FORTREA HLDGS INC,183048,31431,3.19M,546.9K,+20.7%,<.01%
89532M101,TRVI,TREVI THERAPEUTICS INC,183225,29057,3.42M,541.91K,+18.8%,<.01%
501242101,KLIC,KULICKE & SOFFA INDS INC,139393,4050,18.65M,541.73K,+3%,<.01%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,134958,14151,5.02M,526.56K,+11.7%,<.01%
64073B103,NP,NEPTUNE INS HLDGS INC,16674,16674,525.23K,525.23K,NEW,<.01%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,58150,6474,4.7M,523.68K,+12.5%,<.01%
578784100,MAZE,MAZE THERAPEUTICS INC,17739,17312,529.33K,516.59K,+4054.3%,<.01%
256135203,RDY,DR REDDYS LABS LTD,58932,35470,853.92K,513.96K,+151.2%,<.01%
96924N100,WLDN,WILLDAN GROUP INC,28039,6496,2.22M,513.83K,+30.2%,<.01%
64119V303,NTST,NETSTREIT CORP,570774,24274,12.06M,512.91K,+4.4%,<.01%
192576106,COHU,COHU INC,99125,6880,7.33M,508.5K,+7.5%,<.01%
63633D104,NHI,NATIONAL HEALTH INVS INC,242935,6627,18.53M,505.37K,+2.8%,<.01%
68235P108,OGS,ONE GAS INC,196427,6534,15.14M,503.58K,+3.4%,<.01%
682143102,OMER,OMEROS CORP,53362,52815,507.47K,502.27K,+9655.4%,<.01%
29249E109,ACT,ENACT HLDGS INC,38943,10782,1.78M,492.85K,+38.3%,<.01%
12468P104,AI,C3 AI INC,299866,53901,2.73M,489.96K,+21.9%,<.01%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,312809,28851,5.29M,488.16K,+10.2%,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,389257,50078,3.77M,484.76K,+14.8%,<.01%
65250K105,NMAX,NEWSMAX INC,58352,58352,483.15K,483.15K,NEW,<.01%
52567D107,LMND,LEMONADE INC,100026,7407,6.51M,481.83K,+8%,<.01%
553368101,MP,MP MATERIALS CORP,564808,8556,31.63M,479.22K,+1.5%,<.01%
33740F805,FIXD,FIRST TR EXCHNG TRADED FD VI,10971,10971,478.44K,478.45K,NEW,<.01%
130788102,CWT,CALIFORNIA WTR SVC GROUP,244401,9668,11.89M,470.35K,+4.1%,<.01%
292554102,ECPG,ENCORE CAP GROUP INC,71242,5038,6.65M,470K,+7.6%,<.01%
008064206,JBIO,JADE BIOSCIENCES INC,21486,20993,477.42K,466.46K,+4258.2%,<.01%
103304101,BYD,BOYD GAMING CORP,110169,5277,9.73M,466.12K,+5%,<.01%
861896108,SNEX,STONEX GROUP INC,183386,3903,21.73M,462.51K,+2.2%,<.01%
829401108,SION,SIONNA THERAPEUTICS INC,10622,10506,467.26K,462.16K,+9056.9%,<.01%
46267X108,IQ,IQIYI INC,440538,440538,458.16K,458.16K,NEW,<.01%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,111186,8274,6.12M,455.07K,+8%,<.01%
27923Q109,ECVT,ECOVYST INC,217230,36358,2.7M,452.66K,+20.1%,<.01%
05368V106,AVNT,AVIENT CORPORATION,231101,12243,8.54M,452.5K,+5.6%,<.01%
264147109,DCO,DUCOMMUN INC DEL,33184,2435,6.15M,450.99K,+7.9%,<.01%
296315104,ESE,ESCO TECHNOLOGIES INC,66990,1275,23.45M,446.3K,+1.9%,<.01%
62886E108,VYX,NCR VOYIX CORPORATION,392063,54144,3.2M,442.36K,+16%,<.01%
70339W104,PTRN,PATTERN GROUP INC,17488,17488,440.52K,440.52K,NEW,<.01%
69753M105,PLMR,PALOMAR HLDGS INC,71782,3460,9.07M,437.31K,+5.1%,<.01%
45688C107,NGVT,INGEVITY CORP,163469,5848,12.21M,436.67K,+3.7%,<.01%
88557W101,QFIN,QFIN HOLDINGS INC,28092,27430,444.13K,433.67K,+4143.5%,<.01%
05990K106,BANC,BANC OF CALIFORNIA INC,358830,21084,7.33M,430.75K,+6.2%,<.01%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,941568,43407,9.28M,427.99K,+4.8%,<.01%
25659T107,DLB,DOLBY LABORATORIES INC,188926,8051,9.93M,423.32K,+4.5%,<.01%
53635D202,LQDA,LIQUIDIA CORPORATION,121911,5297,9.72M,422.33K,+4.5%,<.01%
52661A108,DRS,LEONARDO DRS INC,199966,9854,8.53M,420.47K,+5.2%,<.01%
31188V100,FSLY,FASTLY INC,301653,22901,5.54M,420.46K,+8.2%,<.01%
80401C100,SATL,SATELLOGIC INC,73302,73302,419.29K,419.29K,NEW,<.01%
739276103,POWI,POWER INTEGRATIONS INC,136588,4930,11.44M,412.94K,+3.7%,<.01%
46591M109,JOYY,JOYY INC,6811,6235,449.46K,411.45K,+1082.5%,<.01%
75644T100,RCAT,RED CAT HLDGS INC,258960,38004,2.76M,404.74K,+17.2%,<.01%
98311A105,WH,WYNDHAM HOTELS & RESORTS INC,186627,4729,15.72M,398.23K,+2.6%,<.01%
00835Q202,AEVA,AEVA TECHNOLOGIES INC,32605,13746,936.42K,394.79K,+72.9%,<.01%
654484609,NB,NIOCORP DEVS LTD,236182,81294,1.14M,391.84K,+52.5%,<.01%
805111101,SVRA,SAVARA INC,116222,63504,715.93K,391.18K,+120.5%,<.01%
959802109,WU,WESTERN UN CO,1091703,50259,8.41M,386.99K,+4.8%,<.01%
91704F104,UE,URBAN EDGE PPTYS,689696,16867,15.78M,385.92K,+2.5%,<.01%
023586506,UHALB,U HAUL HOLDING COMPANY,207479,6688,11.97M,385.9K,+3.3%,<.01%
046433108,ATRO,ASTRONICS CORP,53627,4683,4.36M,380.54K,+9.6%,<.01%
92846Q107,COCO,VITA COCO CO INC,82986,5727,5.49M,378.78K,+7.4%,<.01%
918284100,VSEC,VSE CORP,47041,1649,10.75M,376.8K,+3.6%,<.01%
319383204,BUSE,FIRST BUSEY CORP,182098,12766,5.37M,376.6K,+7.5%,<.01%
382550101,GT,GOODYEAR TIRE & RUBR CO,641991,56813,4.24M,374.97K,+9.7%,<.01%
947002101,WLTH,WEALTHFRONT CORP,41411,41411,370.21K,370.21K,NEW,<.01%
903002103,UMH,UMH PPTYS INC,445154,24448,6.74M,370.14K,+5.8%,<.01%
44267T102,HHH,HOWARD HUGHES HOLDINGS INC,100006,5161,7.15M,368.96K,+5.4%,<.01%
693282105,PDFS,PDF SOLUTIONS INC,65049,5210,4.6M,368.82K,+8.7%,<.01%
513272104,LW,LAMB WESTON HLDGS INC,349050,8489,15.07M,366.56K,+2.5%,<.01%
146229109,CRI,CARTERS INC,88531,8896,3.64M,366.16K,+11.2%,<.01%
034164103,ANDE,ANDERSONS INC,95768,5315,6.55M,363.55K,+5.9%,<.01%
011659109,ALK,ALASKA AIR GROUP INC,130700,6920,6.82M,361.22K,+5.6%,<.01%
500643200,KFY,KORN FERRY,123977,5352,8.25M,356.34K,+4.5%,<.01%
00165C302,AMC,AMC ENTMT HLDGS INC,1059097,187072,2.01M,355.44K,+21.5%,<.01%
91688F104,UPWK,UPWORK INC,298817,42432,2.5M,354.73K,+16.6%,<.01%
146280508,SILA,SILA REALTY TRUST INC,270284,11675,8.21M,354.45K,+4.5%,<.01%
32020R109,FFIN,FIRST FINL BANKSHARES INC,252656,10244,8.74M,354.44K,+4.2%,<.01%
64828T201,RITM,RITHM CAPITAL CORP,989882,37524,9.29M,352.35K,+3.9%,<.01%
88162F105,TTI,TETRA TECHNOLOGIES INC DEL,207954,31086,2.36M,352.2K,+17.6%,<.01%
059520106,BCH,BANCO DE CHILE,13563,8731,539.26K,347.14K,+180.7%,<.01%
92764N102,VIR,VIR BIOTECHNOLOGY INC,164147,33644,1.67M,342.83K,+25.8%,<.01%
92847W103,VITL,VITAL FARMS INC,120634,29353,1.4M,341.38K,+32.2%,<.01%
67079U306,NUTX,NUTEX HEALTH INC,4399,1980,751.75K,338.36K,+81.9%,<.01%
698884103,PAR,PAR TECHNOLOGY CORP,87299,19320,1.52M,336.55K,+28.4%,<.01%
133034108,CAC,CAMDEN NATL CORP,27754,6166,1.5M,334.32K,+28.6%,<.01%
31810T101,FINV,FINVOLUTION GROUP,68144,68144,326.41K,326.41K,NEW,<.01%
570535104,MKL,MARKEL GROUP INC,77952,167,152.24M,326.15K,+0.2%,0.03%
92047W101,VVV,VALVOLINE INC,395993,8198,15.66M,324.15K,+2.1%,<.01%
485924104,KRMN,KARMAN HLDGS INC,109035,6493,5.44M,324.13K,+6.3%,<.01%
680665205,OLN,OLIN CORP,317742,16155,6.3M,320.19K,+5.4%,<.01%
29446Y502,EQX,EQUINOX GOLD CORP,265730,32616,2.58M,317.03K,+14%,<.01%
29357K103,ENVA,ENOVA INTL INC,49020,1316,11.8M,316.8K,+2.8%,<.01%
90240B106,TYRA,TYRA BIOSCIENCES INC,17688,9856,564.96K,314.8K,+125.8%,<.01%
844741108,LUV,SOUTHWEST AIRLS CO,560059,6094,28.8M,313.35K,+1.1%,<.01%
70975L107,PEN,PENUMBRA INC,97689,974,30.85M,307.54K,+1%,<.01%
205887102,CAG,CONAGRA BRANDS INC,1698945,22708,22.87M,305.65K,+1.4%,<.01%
637870106,NSA,NATIONAL STORAGE AFFILIATES,437175,6859,19.44M,305.02K,+1.6%,<.01%
10806XAD4,BBIO,BRIDGEBIO PHARMA INC,275000,275000,304.31K,304.31K,NEW,<.01%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,142368,5343,8.09M,303.54K,+3.9%,<.01%
00218A105,ASPI,ASP ISOTOPES INC,161219,48743,1M,303.18K,+43.3%,<.01%
03209RAB9,AMPH,AMPHASTAR PHARMACEUTICALS IN,334000,334000,303.11K,303.11K,NEW,<.01%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,49136,24111,614.69K,301.63K,+96.3%,<.01%
128030202,CALM,CAL MAINE FOODS INC,100208,3737,8.07M,301.05K,+3.9%,<.01%
230031106,CGEM,CULLINAN THERAPEUTICS INC,84178,16522,1.53M,300.87K,+24.4%,<.01%
49845K101,KVYO,KLAVIYO INC,257260,19832,3.88M,299.46K,+8.4%,<.01%
646025106,NJR,NEW JERSEY RES CORP,308305,5341,17.28M,299.31K,+1.8%,<.01%
985817105,YELP,YELP INC,141581,12200,3.47M,299.14K,+9.4%,<.01%
45569U101,INDI,INDIE SEMICONDUCTOR INC,305492,66408,1.37M,298.17K,+27.8%,<.01%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,580394,50265,3.41M,295.56K,+9.5%,<.01%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,173407,16318,3.11M,293.07K,+10.4%,<.01%
09061GAK7,BMRN,BIOMARIN PHARMACEUTICAL INC,300000,300000,291.51K,291.51K,NEW,<.01%
457642205,INOD,INNODATA INC,56328,3843,4.26M,290.45K,+7.3%,<.01%
054540208,ACLS,AXCELIS TECHNOLOGIES INC,66069,1519,12.52M,287.77K,+2.4%,<.01%
03589W102,ANNX,ANNEXON INC,180647,50000,1.03M,285.5K,+38.3%,<.01%
87507T101,TBN,TAMBORAN RES CORP,8754,8754,284.59K,284.59K,NEW,<.01%
916896103,UEC,URANIUM ENERGY CORP,1076519,26525,11.48M,282.76K,+2.5%,<.01%
852312305,STAA,STAAR SURGICAL CO,107417,9836,3.08M,282.19K,+10.1%,<.01%
98423F109,XMTR,XOMETRY INC,74658,2915,7.21M,281.36K,+4.1%,<.01%
08975B109,BBAI,BIGBEAR AI HLDGS INC,1295272,76451,4.75M,280.58K,+6.3%,<.01%
82900L102,SMPL,SIMPLY GOOD FOODS CO,235066,20963,3.12M,278.39K,+9.8%,<.01%
23204G100,CUBI,CUSTOMERS BANCORP INC,84136,3519,6.66M,278.35K,+4.4%,<.01%
68634K106,ORLA,ORLA MNG LTD NEW,153189,28048,1.5M,274.59K,+22.4%,<.01%
29786AAN6,ETSY,ETSY INC,300000,300000,273.93K,273.93K,NEW,<.01%
201723103,CMC,COMMERCIAL METALS CO,286512,4316,17.98M,270.83K,+1.5%,<.01%
743312100,PRGS,PROGRESS SOFTWARE CORP,108951,8012,3.66M,269.04K,+7.9%,<.01%
784305104,HTO,H2O AMERICA,136071,4375,8.27M,265.87K,+3.3%,<.01%
30069T101,EE,EXCELERATE ENERGY INC,48266,6965,1.83M,264.6K,+16.9%,<.01%
237266101,DAR,DARLING INGREDIENTS INC,419696,4820,22.92M,263.27K,+1.2%,<.01%
65342K105,NEXT,NEXTDECADE CORP,327509,34805,2.47M,262.43K,+11.9%,<.01%
37890B100,GBTG,GLOBAL BUSINESS TRAVEL GROUP,311361,27924,2.92M,262.21K,+9.9%,<.01%
50187T106,LGIH,LGI HOMES INC,35980,4060,2.29M,258.54K,+12.7%,<.01%
844895102,SWX,SOUTHWEST GAS HLDGS INC,169565,2905,15.04M,257.62K,+1.7%,<.01%
83304AAH9,SNAP,SNAP INC,280000,280000,257.26K,257.26K,NEW,<.01%
81764X103,TTAN,SERVICETITAN INC,84725,3625,5.99M,256.32K,+4.5%,<.01%
810186106,SMG,SCOTTS MIRACLE-GRO CO,120380,3763,8.2M,256.3K,+3.2%,<.01%
719405102,PLAB,PHOTRONICS INC,97262,7847,3.16M,255.26K,+8.8%,<.01%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,415569,9935,10.63M,254.24K,+2.4%,<.01%
004498101,ACIW,ACI WORLDWIDE INC,263748,5051,13.26M,254.01K,+2%,<.01%
887389104,TKR,TIMKEN CO,162691,1745,23.64M,253.58K,+1.1%,<.01%
87164F105,SNDX,SYNDAX PHARMACEUTICALS INC,161323,11526,3.53M,251.96K,+7.7%,<.01%
26142RAB0,DKNG,DRAFTKINGS INC NEW,270000,270000,250.78K,250.78K,NEW,<.01%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,68725,2096,8.05M,245.38K,+3.1%,<.01%
817070501,SENEA,SENECA FOODS CORP NEW,14512,1405,2.52M,244.39K,+10.7%,<.01%
894164102,TNL,TRAVEL PLUS LEISURE CO,211278,3196,16.15M,244.27K,+1.5%,<.01%
43940T109,HOPE,HOPE BANCORP INC,229281,17838,3.14M,244.02K,+8.4%,<.01%
17243V102,CNK,CINEMARK HLDGS INC,305886,7658,9.71M,242.99K,+2.6%,<.01%
33767U107,FSUN,FIRSTSUN CAP BANCORP,6312,6254,244.78K,242.53K,+10782.8%,<.01%
65487K100,LASR,NLIGHT INC,80942,3482,5.64M,242.42K,+4.5%,<.01%
148929102,CAVA,CAVA GROUP INC,219999,3079,17.27M,241.64K,+1.4%,<.01%
826919102,SLAB,SILICON LABORATORIES INC,80508,1099,17.6M,240.2K,+1.4%,<.01%
950755108,WERN,WERNER ENTERPRISES INC,104230,5490,4.55M,239.42K,+5.6%,<.01%
82312B106,SHEN,SHENANDOAH TELECOMMUNICATION,145208,15796,2.19M,238.2K,+12.2%,<.01%
26210V102,DRVN,DRIVEN BRANDS HLDGS INC,143213,16903,2M,235.63K,+13.4%,<.01%
254604101,IRON,DISC MEDICINE INC,114109,3219,8.35M,235.44K,+2.9%,<.01%
92556W104,VIA,VIA TRANSN INC,13103,12949,237.69K,234.9K,+8408.4%,<.01%
09180C106,BJRI,BJS RESTAURANTS INC,31997,3857,1.94M,234.25K,+13.7%,<.01%
039697107,ARDX,ARDELYX INC,486412,45738,2.48M,233.26K,+10.4%,<.01%
69888T207,PARR,PAR PAC HOLDINGS INC,105321,4151,5.91M,232.79K,+4.1%,<.01%
02361E108,AMRC,AMERESCO INC,42531,8423,1.17M,232.47K,+24.7%,<.01%
037598109,APOG,APOGEE ENTERPRISES INC,45165,5079,2.07M,232.31K,+12.7%,<.01%
00847X104,AGIO,AGIOS PHARMACEUTICALS INC,116909,6230,4.34M,231.2K,+5.6%,<.01%
86150R107,STOK,STOKE THERAPEUTICS INC,65228,7043,2.13M,230.45K,+12.1%,<.01%
384556106,GHM,GRAHAM CORP,2415,1856,298.95K,229.75K,+332%,<.01%
830830105,SKY,CHAMPION HOMES INC,103259,2598,9.1M,228.94K,+2.6%,<.01%
43283X105,HGV,HILTON GRAND VACATIONS INC,152403,4313,7.98M,225.87K,+2.9%,<.01%
09062W204,BLFS,BIOLIFE SOLUTIONS INC,75790,7993,2.14M,225.72K,+11.8%,<.01%
05603J108,BKV,BKV CORP,30084,8144,823.1K,222.82K,+37.1%,<.01%
984017103,XHR,XENIA HOTELS & RESORTS INC,716751,10941,14.59M,222.76K,+1.6%,<.01%
413160102,HLIT,HARMONIC INC,304286,13606,4.97M,222.19K,+4.7%,<.01%
535219109,LIND,LINDBLAD EXPEDITIONS HLDGS I,57545,7864,1.63M,222.08K,+15.8%,<.01%
07556Q881,BZH,BEAZER HOMES USA INC,50775,7898,1.42M,221.54K,+18.4%,<.01%
78475V103,MWH,SOLV ENERGY INC,6428,6428,218.87K,218.87K,NEW,<.01%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,526646,52547,2.19M,218.6K,+11.1%,<.01%
740367404,PFBC,PREFERRED BK LOS ANGELES CA,20827,2032,2.21M,215.92K,+10.8%,<.01%
70439P108,PAY,PAYMENTUS HOLDINGS INC,53941,8928,1.3M,215.7K,+19.8%,<.01%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,92917,16614,1.2M,214.15K,+21.8%,<.01%
22410J106,CBRL,CRACKER BARREL OLD CTRY STOR,32575,4004,1.74M,213.41K,+14%,<.01%
36237H101,GIII,G III APPAREL GROUP LTD,79560,6325,2.68M,213.22K,+8.6%,<.01%
514952100,LB,LANDBRIDGE COMPANY LLC,22953,2680,1.82M,212.36K,+13.2%,<.01%
26603R106,DUOL,DUOLINGO INC,86296,1834,9.93M,210.95K,+2.2%,<.01%
20786W107,CNOB,CONNECTONE BANCORP INC,71732,6217,2.4M,207.9K,+9.5%,<.01%
867892101,SHO,SUNSTONE HOTEL INVS INC NEW,1231376,18114,14.1M,207.41K,+1.5%,<.01%
505336107,LZB,LA Z BOY INC,77573,5141,3.11M,206.26K,+7.1%,<.01%
423403104,MOMO,HELLO GROUP INC,35540,35500,206.13K,205.9K,+88750%,<.01%
493732101,KFRC,KFORCE INC,35266,4348,1.65M,204.01K,+14.1%,<.01%
00181T107,GOLD,GOLD COM INC,39417,4895,1.64M,203.68K,+14.2%,<.01%
29250N105,ENB,ENBRIDGE INC,21283,3755,1.15M,203.56K,+21.4%,<.01%
38267D109,GSHD,GOOSEHEAD INS INC,48606,4181,2.36M,202.78K,+9.4%,<.01%
651718504,NPKI,NPK INTERNATIONAL INC,142373,12740,2.27M,202.69K,+9.8%,<.01%
45781M101,INVA,INNOVIVA INC,143425,8854,3.26M,201.07K,+6.6%,<.01%
64111Q104,NTGR,NETGEAR INC,71288,8602,1.66M,200.86K,+13.7%,<.01%
680277100,OSBC,OLD SECOND BANCORP INC DEL,76132,8602,1.78M,200.6K,+12.7%,<.01%
836100107,SOUN,SOUNDHOUND AI INC,672929,30174,4.35M,195.23K,+4.7%,<.01%
149150104,CATY,CATHAY GEN BANCORP,126768,3048,7.86M,188.95K,+2.5%,<.01%
023576101,AMTB,AMERANT BANCORP INC,57213,7403,1.46M,188.92K,+14.9%,<.01%
913456109,UVV,UNIVERSAL CORP VA MTNS BK EN,23690,3610,1.24M,188.33K,+18%,<.01%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,281764,9562,5.55M,188.18K,+3.5%,<.01%
155923105,CTRI,CENTURI HOLDINGS INC,154614,6216,4.68M,187.97K,+4.2%,<.01%
831349105,SLDE,SLIDE INS HLDGS INC,36671,9700,710.32K,187.89K,+36%,<.01%
023586100,UHAL,U HAUL HOLDING COMPANY,13036,2869,853.08K,187.75K,+28.2%,<.01%
25960R105,PLOW,DOUGLAS DYNAMICS INC,81335,3472,4.39M,187.31K,+4.5%,<.01%
152006102,CGAU,CENTERRA GOLD INC,88192,11695,1.4M,185.48K,+15.3%,<.01%
268948106,EGBN,EAGLE BANCORPORATION INC,49033,6487,1.39M,184.17K,+15.2%,<.01%
799566104,SANA,SANA BIOTECHNOLOGY INC,284472,52766,992.81K,184.15K,+22.8%,<.01%
21871N101,CXW,CORECIVIC INC,166968,5982,5.07M,181.73K,+3.7%,<.01%
502160104,LXU,LSB INDS INC,27403,16714,296.23K,180.68K,+156.4%,<.01%
156431108,CENX,CENTURY ALUM CO,100220,3903,4.61M,179.58K,+4.1%,<.01%
74767V109,QS,QUANTUMSCAPE CORP,1020729,23714,7.72M,179.28K,+2.4%,<.01%
861025104,SYBT,STOCK YDS BANCORP INC,50993,2335,3.9M,178.56K,+4.8%,<.01%
97651M109,WIT,WIPRO LTD,698564,79000,1.57M,177.75K,+12.8%,<.01%
782011100,RSI,RUSH STREET INTERACTIVE INC,140431,5968,4.18M,177.49K,+4.4%,<.01%
530307107,LBRDA,LIBERTY BROADBAND CORP,40524,5278,1.35M,175.65K,+15%,<.01%
59356Q108,MIAX,MIAMI INTL HLDGS INC,17824,4714,662.34K,175.17K,+36%,<.01%
097023105,BA,BOEING CO,3091370,805,669.19M,174.26K,+0%,0.12%
03062D803,USAS,AMERICAS GOLD AND SILVER COR,246921,36793,1.17M,173.66K,+17.5%,<.01%
197641103,CLBK,COLUMBIA FINL INC,96373,8173,2.05M,173.43K,+9.3%,<.01%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,105799,1214,15.09M,173.1K,+1.2%,<.01%
576485205,MTDR,MATADOR RES CO,190361,3473,9.48M,172.89K,+1.9%,<.01%
87261Y106,TMC,TMC THE METALS COMPANY INC,367404,38993,1.63M,172.74K,+11.9%,<.01%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,45530,4893,1.59M,170.37K,+12%,<.01%
635017106,FIZZ,NATIONAL BEVERAGE CORP,51815,5401,1.62M,168.51K,+11.6%,<.01%
320866106,FMBH,FIRST MID BANCSHARES INC,39986,3502,1.92M,168.41K,+9.6%,<.01%
20337X109,VISN,VISTANCE NETWORKS INC,533242,13135,6.81M,167.87K,+2.5%,<.01%
50216C108,LYTS,LSI INDS INC OHIO,41610,6273,1.11M,166.74K,+17.8%,<.01%
966084204,WSR,WHITESTONE REIT,117895,8686,2.24M,164.69K,+8%,<.01%
71944F106,PHR,PHREESIA INC,123567,15971,1.27M,164.34K,+14.8%,<.01%
00486H105,ADTN,ADTRAN HOLDINGS INC,201962,11724,2.81M,162.96K,+6.2%,<.01%
39854F101,GRND,GRINDR INC,89720,11296,1.29M,162.32K,+14.4%,<.01%
898402102,TRMK,TRUSTMARK CORP,108422,3519,4.99M,161.91K,+3.4%,<.01%
234264109,DAKT,DAKTRONICS INC,83747,8143,1.64M,159.28K,+10.8%,<.01%
628778102,NBTB,NBT BANCORP INC,128180,3155,6.33M,155.76K,+2.5%,<.01%
86627T108,SMMT,SUMMIT THERAPEUTICS INC,90338,10642,1.32M,155.05K,+13.4%,<.01%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,687632,19558,5.45M,154.9K,+2.9%,<.01%
866082100,INN,SUMMIT HOTEL PPTYS,28568,21927,200.26K,153.71K,+330.2%,<.01%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,118209,3489,4.8M,141.76K,+3%,<.01%
530909308,LLYVK,LIBERTY LIVE HOLDINGS INC,105770,1333,11.17M,140.82K,+1.3%,<.01%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,123002,2930,5.8M,138.09K,+2.4%,<.01%
16208T102,CLDT,CHATHAM LODGING TR,14742,10329,195.04K,136.65K,+234.1%,<.01%
963320106,WHR,WHIRLPOOL CORP,186836,3448,7.37M,135.92K,+1.9%,<.01%
127190304,CACI,CACI INTL INC,47175,289,21.85M,133.88K,+0.6%,<.01%
744320102,PRU,PRUDENTIAL FINL INC,3106298,1220,335.26M,131.67K,+0%,0.06%
29479A108,ERAS,ERASCA INC,266140,7133,4.88M,130.68K,+2.8%,<.01%
084680107,BBT,BEACON FINANCIAL CORP.,215048,4234,6.55M,128.93K,+2%,<.01%
053604104,AVPT,AVEPOINT INC,280955,11232,3.15M,125.91K,+4.2%,<.01%
49714P108,KNSL,KINSALE CAP GROUP INC,55066,378,18.16M,124.67K,+0.7%,<.01%
05356F105,AVAH,AVEANNA HEALTHCARE HLDGS INC,96956,14492,830.91K,124.2K,+17.6%,<.01%
79546E104,SBH,SALLY BEAUTY HLDGS INC,264137,8775,3.73M,124.08K,+3.4%,<.01%
82981J851,SITC,SITE CTRS CORP,37384,30514,148.41K,121.14K,+444.2%,<.01%
030111207,AMSC,AMERICAN SUPERCONDUCTOR CORP,91267,2881,3.79M,119.59K,+3.3%,<.01%
