CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
090040106,BILI,BILIBILI INC,64445,-270346,1.1M,-4.6M,-80.8%,0.02%
143658300,CCL,CARNIVAL CORP,0,-181510,0,-4.7M,CLOSE,0%
163851108,CC,CHEMOURS CO,211473,-233957,4.34M,-4.8M,-52.5%,0.06%
009066101,ABNB,AIRBNB INC,0,-38408,0,-4.85M,CLOSE,0%
81369Y886,XLU,SELECT SECTOR SPDR TR,0,-106136,0,-4.87M,CLOSE,0%
291011104,EMR,EMERSON ELEC CO,6191,-34712,886.24K,-4.97M,-84.9%,0.01%
871607107,SNPS,SYNOPSYS INC,617,-11337,275.23K,-5.06M,-94.8%,<.01%
722304102,PDD,PDD HOLDINGS INC,543714,-66929,41.47M,-5.11M,-11%,0.58%
099724106,BWA,BORGWARNER INC,156759,-77495,10.41M,-5.15M,-33.1%,0.14%
060505104,BAC,BANK OF AMER CORP,60492,-90708,3.45M,-5.17M,-60%,0.05%
500767306,KWEB,KRANESHARES TRUST,397012,-216217,9.71M,-5.29M,-35.3%,0.14%
032654105,ADI,ANALOG DEVICES INC,0,-16636,0,-5.29M,CLOSE,0%
00206R102,T,AT&T INC,0,-183469,0,-5.32M,CLOSE,0%
48020Q107,JLL,JONES LANG LASALLE INC,363,-17467,112.51K,-5.41M,-98%,<.01%
008474108,AEM,AGNICO EAGLE MINES LTD,16051,-35556,2.49M,-5.52M,-68.9%,0.03%
58155Q103,MCK,MCKESSON CORP,0,-6473,0,-5.6M,CLOSE,0%
949746101,WFC,WELLS FARGO & CO,40292,-68211,3.33M,-5.64M,-62.9%,0.05%
247361702,DAL,DELTA AIR LINES INC,0,-86620,0,-5.76M,CLOSE,0%
G51502105,JCI,JOHNSON CONTROLS INTERNATION,17662,-39523,2.58M,-5.77M,-69.1%,0.04%
770700102,HOOD,ROBINHOOD MKTS INC,0,-83843,0,-5.81M,CLOSE,0%
88023B103,TEM,TEMPUS AI INC,33399,-101874,1.93M,-5.9M,-75.3%,0.03%
125269100,CF,CF INDUSTRIES HOLD,37786,-55450,4.09M,-6M,-59.5%,0.06%
37733W204,GSK,GSK PLC,3522,-115039,184.62K,-6.03M,-97%,<.01%
339750101,FND,FLOOR & DECOR HLDGS INC,75287,-103978,4.47M,-6.17M,-58%,0.06%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,3048,-23788,794.43K,-6.2M,-88.6%,0.01%
464287465,EFA,ISHARES TR,99322,-60320,10.32M,-6.27M,-37.8%,0.14%
717081103,PFE,PFIZER INC,0,-223265,0,-6.27M,CLOSE,0%
464287739,IYR,ISHARES TR,0,-66609,0,-6.3M,CLOSE,0%
17275R102,CSCO,CISCO SYS INC,0,-82054,0,-6.37M,CLOSE,0%
84265V105,SCCO,SOUTHERN COPPER CORP,3847,-36789,670.38K,-6.41M,-90.5%,<.01%
159864107,CRL,CHARLES RIV LABS INTL INC,2511,-29150,569.47K,-6.61M,-92.1%,<.01%
81369Y100,XLB,SELECT SECTOR SPDR TR,0,-136043,0,-6.8M,CLOSE,0%
87612G101,TRGP,TARGA RES CORP,2551,-25522,684.02K,-6.84M,-90.9%,<.01%
59156R108,MET,METLIFE INC,94335,-81378,7.98M,-6.89M,-46.3%,0.11%
260557103,DOW,DOW HLDGS INC,0,-166295,0,-6.93M,CLOSE,0%
536797103,LAD,LITHIA MTRS INC,16643,-23900,4.83M,-6.94M,-58.9%,0.07%
32076V103,AG,FIRST MAJESTIC SILVER CORP,281329,-414155,4.77M,-7.02M,-59.5%,0.07%
15118V207,CELH,CELSIUS HLDGS INC,61786,-239924,1.81M,-7.02M,-79.5%,0.03%
92939U106,WEC,WEC ENERGY GROUP INC,0,-62869,0,-7.28M,CLOSE,0%
G48833118,WFRD,WEATHERFORD INTL PLC,0,-77854,0,-7.36M,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,36927,-7307,37.35M,-7.39M,-16.5%,0.52%
14040H105,COF,CAPITAL ONE FINL CORP,34064,-37030,6.83M,-7.43M,-52.1%,0.1%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,0,-115819,0,-7.48M,CLOSE,0%
91913Y100,VLO,VALERO ENERGY CORP,14178,-28955,3.69M,-7.54M,-67.1%,0.05%
686688102,ORA,ORMAT TECHNOLOGIES INC,53058,-70563,5.78M,-7.68M,-57.1%,0.08%
03990B101,ARES,ARES MANAGEMENT CORPORATION,0,-72134,0,-7.87M,CLOSE,0%
025816109,AXP,AMERICAN EXPRESS CO,40005,-23296,13.53M,-7.88M,-36.8%,0.19%
81369Y852,XLC,SELECT SECTOR SPDR TR,0,-75489,0,-8.37M,CLOSE,0%
00287Y109,ABBV,ABBVIE INC,8267,-33950,2.08M,-8.54M,-80.4%,0.03%
G8588X103,SGHC,SUPER GROUP SGHC LIMITED,0,-809646,0,-8.74M,CLOSE,0%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,17843,-71558,2.2M,-8.81M,-80%,0.03%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,122115,-35744,30.53M,-8.94M,-22.6%,0.43%
18915M107,NET,CLOUDFLARE INC,0,-43487,0,-8.97M,CLOSE,0%
670100205,NVO,NOVO-NORDISK A S,188647,-190003,9.04M,-9.11M,-50.2%,0.13%
81369Y506,XLE,SELECT SECTOR SPDR TR,761254,-180842,40.43M,-9.6M,-19.2%,0.56%
910047109,UAL,UNITED AIRLS HLDGS INC,0,-104642,0,-9.63M,CLOSE,0%
012653101,ALB,ALBEMARLE CORP,0,-55862,0,-10.03M,CLOSE,0%
46120E602,ISRG,INTUITIVE SURGICAL INC,0,-21944,0,-10.12M,CLOSE,0%
92840M102,VST,VISTRA CORP,0,-68245,0,-10.26M,CLOSE,0%
882508104,TXN,TEXAS INSTRS INC,0,-53556,0,-10.4M,CLOSE,0%
548661107,LOW,LOWES COS INC,0,-44257,0,-10.46M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-60651,0,-10.59M,CLOSE,0%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,27551,-32537,9.1M,-10.75M,-54.1%,0.13%
26884L109,EQT,EQT CORP,21025,-204651,1.12M,-10.88M,-90.7%,0.02%
518439104,EL,LAUDER ESTEE COS INC,29736,-139027,2.35M,-10.98M,-82.4%,0.03%
739128106,POWL,POWELL INDS INC,0,-20480,0,-11.08M,CLOSE,0%
00827B106,AFRM,AFFIRM HLDGS INC,0,-246078,0,-11.28M,CLOSE,0%
687793109,OSCR,OSCAR HEALTH INC,559356,-398034,15.95M,-11.35M,-41.6%,0.22%
097023105,BA,BOEING CO,0,-57253,0,-11.4M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,0,-16458,0,-11.57M,CLOSE,0%
Q4982L109,IREN,IREN LIMITED,0,-367485,0,-12.6M,CLOSE,0%
22160K105,COST,COSTCO WHOLESALE CORPORATION,0,-12866,0,-12.82M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,116226,-184038,8.39M,-13.28M,-61.3%,0.12%
055622104,BP,BP PLC,344128,-364970,12.72M,-13.49M,-51.5%,0.18%
19247G107,COHR,COHERENT CORP,0,-61355,0,-14.62M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,0,-91218,0,-14.62M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,302244,-63648,72.04M,-15.17M,-17.4%,1%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,134104,-485706,4.56M,-16.51M,-78.4%,0.06%
75513E101,RTX,RTX CORPORATION,0,-86664,0,-16.72M,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,0,-223667,0,-20.77M,CLOSE,0%
15135B101,CNC,CENTENE CORP DEL,982778,-326779,63.08M,-20.98M,-25%,0.88%
86800U302,SMCI,SUPER MICRO COMPUTER INC,1900,-724340,55.73K,-21.24M,-99.7%,<.01%
171779309,CIEN,CIENA CORP,0,-58514,0,-22.72M,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,98839,-303232,7.62M,-23.37M,-75.4%,0.11%
126650100,CVS,CVS HEALTH CORP,149676,-277866,15.48M,-28.75M,-65%,0.22%
78464A870,XBI,SPDR SERIES TRUST,92166,-195555,14.59M,-30.95M,-68%,0.2%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-86634,0,-33.82M,CLOSE,0%
876030107,TPR,TAPESTRY INC,7528,-233202,1.1M,-34.14M,-96.9%,0.02%
438516106,HON,HONEYWELL INTL INC,0,-157238,0,-35.54M,CLOSE,0%
G39387108,GFS,GLOBALFOUNDRIES INC,71856,-485394,5.92M,-40M,-87.1%,0.08%
595112103,MU,MICRON TECHNOLOGY INC,54525,-39769,62.94M,-45.9M,-42.2%,0.88%
958102105,WDC,WESTERN DIGITAL CORP,0,-206486,0,-55.85M,CLOSE,0%
N07059210,ASML,ASML HLDG NV,10740,-39480,21.37M,-78.54M,-78.6%,0.3%
125523100,CI,THE CIGNA GROUP,213522,-385580,58.86M,-106.3M,-64.4%,0.82%
464287655,IWM,ISHARES TR,75249,-511314,22.61M,-153.62M,-87.2%,0.31%
458140100,INTC,INTEL CORP,3448798,-2431733,481.56M,-339.54M,-41.4%,6.7%
Total,,,,,7.18B,1.26B,+25.8%,100%
