CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
888787108,TOST,TOAST INC,12134,246,337.57K,6.84K,+2.1%,0.02%
98980G102,ZS,ZSCALER INC,2617,48,369.39K,6.78K,+1.9%,0.02%
049468101,TEAM,ATLASSIAN CORPORATION,4345,86,338K,6.69K,+2%,0.02%
679295105,OKTA,OKTA INC,4384,49,598.2K,6.69K,+1.1%,0.04%
115236101,BRO,BROWN & BROWN INC,7445,103,477.6K,6.61K,+1.4%,0.03%
98980L101,ZM,ZOOM COMMUNICATIONS INC,6980,66,602.44K,5.7K,+1%,0.04%
G7709Q104,RPRX,ROYALTY PHARMA PLC,10071,93,564.68K,5.21K,+0.9%,0.03%
049560105,ATO,ATMOS ENERGY CORP,4193,28,722.33K,4.82K,+0.7%,0.04%
45337C102,INCY,INCYTE CORP,4204,41,476.56K,4.65K,+1%,0.03%
922475108,VEEV,VEEVA SYS INC,3907,22,693.38K,3.9K,+0.6%,0.04%
60770K107,MRNA,MODERNA INC,9387,53,657.37K,3.71K,+0.6%,0.04%
84265V105,SCCO,SOUTHERN COPPER CORP,2221,13,387.03K,2.27K,+0.6%,0.02%
205887102,CAG,CONAGRA BRANDS INC,12468,-56,167.82K,-753.76,-0.4%,0.01%
443573100,HUBS,HUBSPOT INC,1332,-6,243.1K,-1.1K,-0.4%,0.01%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,4493,-21,237.46K,-1.11K,-0.5%,0.01%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,2842,-13,254.3K,-1.16K,-0.5%,0.02%
N20944109,CNH,CNH INDL N V,22994,-104,258.22K,-1.17K,-0.5%,0.02%
45784P101,PODD,INSULET CORP,1837,-8,279.68K,-1.22K,-0.4%,0.02%
071813109,BAX,BAXTER INTL INC,13420,-60,286.11K,-1.28K,-0.4%,0.02%
83444M101,SOLV,SOLVENTUM CORP,3868,-17,298.42K,-1.31K,-0.4%,0.02%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4980,-23,284.96K,-1.32K,-0.5%,0.02%
832696405,SJM,SMUCKER J M CO,2715,-12,305.44K,-1.35K,-0.4%,0.02%
22160N109,CSGP,COSTAR GROUP INC,10940,-49,309.82K,-1.39K,-0.4%,0.02%
892672106,TW,TRADEWEB MKTS INC,3054,-14,304.36K,-1.4K,-0.5%,0.02%
896239100,TRMB,TRIMBLE INC,6241,-28,319.41K,-1.43K,-0.4%,0.02%
26142V105,DKNG,DRAFTKINGS INC NEW,12590,-57,318.02K,-1.44K,-0.5%,0.02%
902252105,TYL,TYLER TECHNOLOGIES INC,1128,-5,329.89K,-1.46K,-0.4%,0.02%
72352L106,PINS,PINTEREST INC,15474,-70,325.42K,-1.47K,-0.5%,0.02%
579780206,MKC,MCCORMICK & CO INC,6633,-30,334.44K,-1.51K,-0.5%,0.02%
525327102,LDOS,LEIDOS HOLDINGS INC,3341,-15,344.02K,-1.54K,-0.4%,0.02%
N53745100,LYB,LYONDELLBASELL INDUSTRIES NV,6711,-30,353.33K,-1.58K,-0.4%,0.02%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,1332,-6,350.66K,-1.58K,-0.4%,0.02%
G3265R107,APTV,APTIV PLC,5690,-26,349.25K,-1.6K,-0.5%,0.02%
902653104,UDR,UDR INC,8654,-40,345.47K,-1.6K,-0.5%,0.02%
77311W101,RKT,ROCKET COS INC,24665,-105,388.47K,-1.65K,-0.4%,0.02%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,4165,-19,369.02K,-1.68K,-0.5%,0.02%
89400J107,TRU,TRANSUNION,5106,-24,368.35K,-1.73K,-0.5%,0.02%
086516101,BBY,BEST BUY INC,5063,-23,384.18K,-1.75K,-0.5%,0.02%
42250P103,DOC,HEALTHPEAK PROPERTIES INC,18159,-82,388.6K,-1.75K,-0.4%,0.02%
422806109,HEI,HEICO CORP NEW,1112,-5,396.08K,-1.78K,-0.4%,0.02%
92936U109,WPC,WP CAREY INC,5678,-26,405.98K,-1.86K,-0.5%,0.02%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,3053,-14,418.11K,-1.92K,-0.5%,0.03%
59522J103,MAA,MID-AMER APT CMNTYS INC,3048,-14,423.49K,-1.95K,-0.5%,0.03%
98956P102,ZBH,ZIMMER BIOMET HOLDINGS INC,5188,-23,446.63K,-1.98K,-0.4%,0.03%
892356106,TSCO,TRACTOR SUPPLY CO,13927,-63,440.23K,-1.99K,-0.5%,0.03%
372460105,GPC,GENUINE PARTS CO,3633,-17,428.62K,-2.01K,-0.5%,0.03%
297178105,ESS,ESSEX PPTY TR INC,1670,-7,486.95K,-2.04K,-0.4%,0.03%
45167R104,IEX,IDEX CORP,1980,-9,449.36K,-2.04K,-0.5%,0.03%
962166104,WY,WEYERHAEUSER CO,18987,-86,454.55K,-2.06K,-0.5%,0.03%
113004105,BAM,BROOKFIELD ASSET MANAGMT LTD,10017,-46,449.26K,-2.06K,-0.5%,0.03%
518439104,EL,LAUDER ESTEE COS INC,6420,-27,506.86K,-2.13K,-0.4%,0.03%
46187W107,INVH,INVITATION HOMES INC,16029,-72,484.24K,-2.18K,-0.4%,0.03%
G93A5A101,VIK,VIKING HOLDINGS LTD,4566,-21,477.92K,-2.2K,-0.5%,0.03%
018802108,LNT,ALLIANT ENERGY CORP,6729,-30,513.36K,-2.29K,-0.4%,0.03%
526107107,LII,LENNOX INTL INC,832,-4,476.69K,-2.29K,-0.5%,0.03%
260557103,DOW,DOW HLDGS INC,18537,-84,507.17K,-2.3K,-0.5%,0.03%
422806208,HEIA,HEICO CORP NEW,1964,-9,506.54K,-2.32K,-0.5%,0.03%
30034W106,EVRG,EVERGY INC,6030,-27,521.17K,-2.33K,-0.4%,0.03%
460146103,IP,INTERNATIONAL PAPER CO,13731,-62,523.15K,-2.36K,-0.4%,0.03%
531229755,FWONK,LIBERTY MEDIA CORP DEL,5495,-25,522.79K,-2.38K,-0.5%,0.03%
G0250X149,AMCR,AMCOR PLC,12075,-55,523.47K,-2.38K,-0.5%,0.03%
500754106,KHC,KRAFT HEINZ CO,22368,-101,528.33K,-2.39K,-0.4%,0.03%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,6711,-31,531.64K,-2.46K,-0.5%,0.03%
G8473T100,STE,STERIS PLC,2572,-12,541.59K,-2.53K,-0.5%,0.03%
122017106,BURL,BURLINGTON STORES INC,1646,-8,521.45K,-2.53K,-0.5%,0.03%
50212V100,LPLA,LPL FINL HLDGS INC,2088,-9,588.15K,-2.54K,-0.4%,0.04%
03990B101,ARES,ARES MANAGEMENT CORPORATION,4929,-23,548.65K,-2.56K,-0.5%,0.03%
74935Q107,RBA,RB GLOBAL INC,4856,-22,565.48K,-2.56K,-0.5%,0.03%
219948106,CPAY,CORPAY INC,1780,-8,593.22K,-2.67K,-0.4%,0.04%
74834L100,DGX,QUEST DIAGNOSTICS INC,2920,-13,618.89K,-2.76K,-0.4%,0.04%
504922105,LH,LABCORP HOLDINGS INC,2189,-10,612.92K,-2.8K,-0.5%,0.04%
336433107,FSLR,FIRST SOLAR INC,2659,-12,627.42K,-2.83K,-0.4%,0.04%
G8267P108,SW,SMURFIT WESTROCK PLC,13648,-62,631.36K,-2.87K,-0.5%,0.04%
12503M108,CBOE,CBOE GLOBAL MKTS INC,2745,-12,666.13K,-2.91K,-0.4%,0.04%
217204106,CPRT,COPART INC,23167,-104,653.08K,-2.93K,-0.4%,0.04%
256677105,DG,DOLLAR GEN CORP,5755,-26,662.46K,-2.99K,-0.4%,0.04%
053484101,AVB,AVALONBAY CMNTYS INC,3726,-16,703.06K,-3.02K,-0.4%,0.04%
60937P106,MDB,MONGODB INC,2066,-9,693.97K,-3.02K,-0.4%,0.04%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,5102,-23,671.32K,-3.03K,-0.4%,0.04%
92345Y106,VRSK,VERISK ANALYTICS INC,3666,-17,658.16K,-3.05K,-0.5%,0.04%
29476L107,EQR,EQUITY RESIDENTIAL,9922,-45,674K,-3.06K,-0.5%,0.04%
29362U104,ENTG,ENTEGRIS INC,3927,-17,706.31K,-3.06K,-0.4%,0.04%
88262P102,TPL,TEXAS PACIFIC LAND CORPORATI,1511,-7,661.27K,-3.06K,-0.5%,0.04%
337932107,FE,FIRSTENERGY CORP,14375,-65,683.39K,-3.09K,-0.5%,0.04%
427866108,HSY,HERSHEY CO,3816,-18,669.52K,-3.16K,-0.5%,0.04%
252131107,DXCM,DEXCOM INC,10243,-47,689.87K,-3.17K,-0.5%,0.04%
69351T106,PPL,PPL CORP,19389,-88,704.79K,-3.2K,-0.5%,0.04%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,1875,-9,673.12K,-3.23K,-0.5%,0.04%
761152107,RMD,RESMED INC,3825,-17,745.42K,-3.31K,-0.4%,0.04%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,1218,-5,812.28K,-3.33K,-0.4%,0.05%
281020107,EIX,EDISON INTL,9985,-45,743.38K,-3.35K,-0.4%,0.04%
15189T107,CNP,CENTERPOINT ENERGY INC,17070,-77,751.76K,-3.39K,-0.4%,0.05%
98419M100,XYL,XYLEM INC,6375,-29,753.59K,-3.43K,-0.5%,0.05%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,11991,-54,767.54K,-3.46K,-0.4%,0.05%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,4146,-19,759.17K,-3.48K,-0.5%,0.05%
90138F102,TWLO,TWILIO INC,3704,-17,764.25K,-3.51K,-0.5%,0.05%
172062101,CINF,CINCINNATI FINL CORP,4035,-19,747.04K,-3.52K,-0.5%,0.04%
260003108,DOV,DOVER CORP,3552,-16,796.64K,-3.59K,-0.4%,0.05%
256163106,DOCU,DOCUSIGN INC,5204,-81,231.16K,-3.6K,-1.5%,0.01%
023608102,AEE,AMEREN CORP,7070,-32,799.19K,-3.62K,-0.5%,0.05%
30225T102,EXR,EXTRA SPACE STORAGE INC,5519,-25,801.91K,-3.63K,-0.5%,0.05%
443510607,HUBB,HUBBELL INC,1401,-7,733K,-3.66K,-0.5%,0.04%
09062X103,BIIB,BIOGEN INC,3827,-17,826.86K,-3.67K,-0.4%,0.05%
15135B101,CNC,CENTENE CORP DEL,12839,-58,824.13K,-3.72K,-0.4%,0.05%
704326107,PAYX,PAYCHEX INC,8454,-38,831.28K,-3.74K,-0.4%,0.05%
233331107,DTE,DTE ENERGY CO,5428,-25,827.06K,-3.81K,-0.5%,0.05%
46266C105,IQV,IQVIA HLDGS INC,4425,-20,855K,-3.86K,-0.4%,0.05%
570535104,MKL,MARKEL GROUP INC,326,-2,636.68K,-3.91K,-0.6%,0.04%
22822V101,CCI,CROWN CASTLE INC,11366,-52,860.75K,-3.94K,-0.5%,0.05%
573284106,MLM,MARTIN MARIETTA MATLS INC,1571,-7,906K,-4.04K,-0.4%,0.05%
776696106,ROP,ROPER TECHNOLOGIES INC,2813,-12,951.89K,-4.06K,-0.4%,0.06%
674599105,OXY,OCCIDENTAL PETE CORP,18476,-84,897.38K,-4.08K,-0.5%,0.05%
74743L100,Q,QNITY ELECTRONICS INC,5483,-25,895.43K,-4.08K,-0.5%,0.05%
941848103,WAT,WATERS CORP,2575,-11,965.68K,-4.13K,-0.4%,0.06%
494368103,KMB,KIMBERLY-CLARK CORP,8706,-39,955.66K,-4.28K,-0.4%,0.06%
49177J102,KVUE,KENVUE INC,49783,-225,951.35K,-4.3K,-0.4%,0.06%
039483102,ADM,ARCHER DANIELS MIDLAND CO,12522,-57,956.68K,-4.35K,-0.5%,0.06%
416515104,HIG,HARTFORD INSURANCE GROUP INC,7359,-33,975.22K,-4.37K,-0.4%,0.06%
69331C108,PCG,PG&E CORP,57436,-260,966.07K,-4.37K,-0.5%,0.06%
46284V101,IRM,IRON MTN INC DEL,7686,-35,970.82K,-4.42K,-0.5%,0.06%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,11234,-51,977.81K,-4.44K,-0.5%,0.06%
25754A201,DPZ,DOMINOS PIZZA INC,822,-15,243.34K,-4.44K,-1.8%,0.01%
H2906T109,GRMN,GARMIN LTD,4270,-19,1.01M,-4.51K,-0.4%,0.06%
00846U101,A,AGILENT TECHNOLOGIES INC,7465,-34,991.58K,-4.52K,-0.5%,0.06%
88339J105,TTD,THE TRADE DESK INC,11483,-260,207.61K,-4.7K,-2.2%,0.01%
12504L109,CBRE,CBRE GROUP INC,7790,-35,1.05M,-4.71K,-0.4%,0.06%
929160109,VMC,VULCAN MATLS CO,3463,-16,1.02M,-4.72K,-0.5%,0.06%
209115104,ED,CONSOLIDATED EDISON INC,9443,-43,1.04M,-4.76K,-0.5%,0.06%
744573106,PEG,PUBLIC SVC ENTERPRISE GROUP,13082,-59,1.06M,-4.79K,-0.4%,0.06%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,13195,-60,1.07M,-4.85K,-0.5%,0.06%
31620R303,FNF,FIDELITY NATL FINL INC,6738,-103,317.76K,-4.86K,-1.5%,0.02%
189054109,CLX,CLOROX CO DEL,3191,-52,304.55K,-4.96K,-1.6%,0.02%
446150104,HBAN,HUNTINGTON BANCSHARES INC,52549,-281,931.69K,-4.98K,-0.5%,0.06%
49271V100,KDP,KEURIG DR PEPPER INC,33928,-153,1.11M,-5.01K,-0.4%,0.07%
052769106,ADSK,AUTODESK INC,5581,-26,1.09M,-5.05K,-0.5%,0.06%
760759100,RSG,REPUBLIC SVCS INC,5307,-24,1.13M,-5.11K,-0.5%,0.07%
075887109,BDX,BECTON DICKINSON & CO,7494,-34,1.13M,-5.15K,-0.5%,0.07%
910047109,UAL,UNITED AIRLS HLDGS INC,8527,-38,1.16M,-5.17K,-0.4%,0.07%
78467J100,SSNC,SS&C TECH HLDGS,5481,-84,340.1K,-5.21K,-1.5%,0.02%
988498101,YUM,YUM BRANDS INC,7302,-33,1.17M,-5.28K,-0.4%,0.07%
G6683N103,NU,NU HLDGS LTD,87632,-397,1.17M,-5.3K,-0.5%,0.07%
929740108,WAB,WABTEC,4442,-20,1.2M,-5.39K,-0.4%,0.07%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,4772,-22,1.19M,-5.5K,-0.5%,0.07%
30161N101,EXC,EXELON CORP,26481,-120,1.23M,-5.59K,-0.5%,0.07%
98389B100,XEL,XCEL ENERGY INC,15505,-70,1.25M,-5.62K,-0.4%,0.07%
74460D109,PSA,PUBLIC STORAGE,4138,-18,1.32M,-5.73K,-0.4%,0.08%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,13826,-63,1.26M,-5.75K,-0.5%,0.08%
69370C100,PTC,PTC INC,3087,-51,350.71K,-5.79K,-1.6%,0.02%
444859102,HUM,HUMANA INC,3162,-15,1.26M,-5.96K,-0.5%,0.08%
02079K107,GOOG,ALPHABET INC,124510,-17,43.99M,-6.01K,-0%,2.6%
670346105,NUE,NUCOR CORP,6017,-27,1.34M,-6.01K,-0.4%,0.08%
29364G103,ETR,ENTERGY CORP NEW,11698,-53,1.34M,-6.09K,-0.5%,0.08%
285512109,EA,ELECTRONIC ARTS INC,6588,-30,1.35M,-6.15K,-0.5%,0.08%
28176E108,EW,EDWARDS LIFESCIENCES CORP,15078,-68,1.36M,-6.15K,-0.4%,0.08%
03073E105,COR,CENCORA INC,4797,-22,1.36M,-6.23K,-0.5%,0.08%
92840M102,VST,VISTRA CORP,8863,-40,1.41M,-6.35K,-0.4%,0.08%
053332102,AZO,AUTOZONE INC,438,-2,1.4M,-6.39K,-0.5%,0.08%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,4893,-22,1.42M,-6.39K,-0.4%,0.09%
345370860,F,FORD MTR CO,102273,-462,1.42M,-6.42K,-0.4%,0.09%
682680103,OKE,ONEOK INC NEW,16371,-74,1.42M,-6.43K,-0.4%,0.09%
902494103,TSN,TYSON FOODS INC,7249,-114,415K,-6.53K,-1.5%,0.02%
311900104,FAST,FASTENAL CO,30073,-136,1.44M,-6.53K,-0.5%,0.09%
05722G100,BKR,BAKER HUGHES COMPANY,25981,-118,1.44M,-6.55K,-0.5%,0.09%
031100100,AME,AMETEK INC,6035,-28,1.46M,-6.77K,-0.5%,0.09%
363576109,AJG,GALLAGHER ARTHUR J & CO,6644,-30,1.53M,-6.89K,-0.4%,0.09%
14149Y108,CAH,CARDINAL HEALTH INC,6251,-29,1.48M,-6.89K,-0.5%,0.09%
25746U109,D,DOMINION ENERGY INC,22359,-101,1.53M,-6.9K,-0.4%,0.09%
609839105,MPWR,MONOLITHIC PWR SYS INC,1213,-5,1.68M,-6.91K,-0.4%,0.1%
773903109,ROK,ROCKWELL AUTOMATION INC,2964,-14,1.47M,-6.93K,-0.5%,0.09%
172908105,CTAS,CINTAS CORP,9007,-41,1.53M,-6.97K,-0.5%,0.09%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,4508,-20,1.58M,-7K,-0.4%,0.09%
87612E106,TGT,TARGET CORP,11908,-54,1.56M,-7.05K,-0.5%,0.09%
316773100,FITB,FIFTH THIRD BANCORP,23686,-127,1.34M,-7.16K,-0.5%,0.08%
247361702,DAL,DELTA AIR LINES INC,17086,-77,1.6M,-7.21K,-0.4%,0.1%
816851109,SRE,SEMPRA,17101,-78,1.59M,-7.23K,-0.5%,0.09%
693718108,PCAR,PACCAR INC,13502,-61,1.62M,-7.33K,-0.4%,0.1%
48251W104,KKR,KKR & CO INC,17767,-80,1.63M,-7.34K,-0.4%,0.1%
517834107,LVS,LAS VEGAS SANDS CORP,8029,-159,370.86K,-7.34K,-1.9%,0.02%
49456B101,KMI,KINDER MORGAN INC DEL,50946,-230,1.63M,-7.35K,-0.4%,0.1%
934423104,WBD,WARNER BROS DISCOVERY INC,61017,-276,1.63M,-7.36K,-0.5%,0.1%
016255101,ALGN,ALIGN TECHNOLOGY INC,1760,-44,296.84K,-7.42K,-2.4%,0.02%
101137107,BSX,BOSTON SCIENTIFIC CORP,38671,-175,1.65M,-7.47K,-0.5%,0.1%
009158106,APD,AIR PRODUCTS AND CHEMICALS I,5820,-26,1.71M,-7.62K,-0.4%,0.1%
31428X106,FDX,FEDEX CORP,5615,-25,1.76M,-7.83K,-0.4%,0.11%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,18275,-83,1.76M,-7.98K,-0.5%,0.11%
380237107,GDDY,GODADDY INC,3523,-94,299.03K,-7.98K,-2.6%,0.02%
12514G108,CDW,CDW CORP,3405,-57,478.88K,-8.02K,-1.6%,0.03%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,14946,-67,1.84M,-8.25K,-0.4%,0.11%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,4030,-18,1.85M,-8.26K,-0.4%,0.11%
806857108,SLB,SLB LIMITED,39293,-178,1.83M,-8.28K,-0.5%,0.11%
G0403H108,AON,AON PLC,5501,-25,1.82M,-8.29K,-0.5%,0.11%
620076307,MSI,MOTOROLA SOLUTIONS INC,4365,-20,1.81M,-8.31K,-0.5%,0.11%
278865100,ECL,ECOLAB INC,6537,-30,1.82M,-8.36K,-0.5%,0.11%
26875P101,EOG,EOG RES INC,14317,-65,1.86M,-8.43K,-0.5%,0.11%
46982L108,J,JACOBS SOLUTIONS INC,3065,-67,386.19K,-8.44K,-2.1%,0.02%
655844108,NSC,NORFOLK SOUTHN CORP,5916,-27,1.86M,-8.49K,-0.5%,0.11%
828806109,SPG,SIMON PPTY GROUP INC NEW,8488,-38,1.9M,-8.5K,-0.4%,0.11%
243537107,DECK,DECKERS OUTDOOR CORP,3801,-86,377.4K,-8.54K,-2.2%,0.02%
125523100,CI,THE CIGNA GROUP,6902,-31,1.9M,-8.55K,-0.4%,0.11%
615369105,MCO,MOODYS CORP,4072,-19,1.84M,-8.61K,-0.5%,0.11%
461202103,INTU,INTUIT,7153,-33,1.87M,-8.61K,-0.5%,0.11%
025537101,AEP,AMERICAN ELEC PWR CO INC,14016,-63,1.92M,-8.62K,-0.4%,0.11%
194162103,CL,COLGATE PALMOLIVE CO,21062,-95,1.93M,-8.71K,-0.4%,0.12%
609207105,MDLZ,MONDELEZ INTL INC,33942,-154,1.96M,-8.91K,-0.5%,0.12%
574599106,MAS,MASCO CORP,5443,-110,442.9K,-8.95K,-2%,0.03%
35137L105,FOXA,FOX CORP,5407,-172,282.03K,-8.97K,-3.1%,0.02%
03027X100,AMT,AMERICAN TOWER CORP,12254,-56,2M,-9.16K,-0.5%,0.12%
78410G104,SBAC,SBA COMMUNICATIONS CORP,2774,-52,489.5K,-9.18K,-1.8%,0.03%
216648501,COO,COOPER COS INC,5114,-128,366.73K,-9.18K,-2.4%,0.02%
550021109,LULU,LULULEMON ATHLETICA INC,2689,-81,307.03K,-9.25K,-2.9%,0.02%
12572Q105,CME,CME GROUP INC,9422,-42,2.08M,-9.27K,-0.4%,0.12%
540424108,L,LOEWS CORP,4414,-82,499.71K,-9.28K,-1.8%,0.03%
893641100,TDG,TRANSDIGM GROUP INC,1448,-7,1.93M,-9.32K,-0.5%,0.12%
911312106,UPS,UNITED PARCEL SVCS INC,19229,-87,2.07M,-9.35K,-0.5%,0.12%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,6638,-30,2.11M,-9.53K,-0.4%,0.13%
291011104,EMR,EMERSON ELEC CO,14766,-67,2.11M,-9.59K,-0.5%,0.13%
94106L109,WM,WASTE MGMT INC DEL,9692,-44,2.16M,-9.81K,-0.5%,0.13%
92343E102,VRSN,VERISIGN INC,2180,-39,548.4K,-9.81K,-1.8%,0.03%
294429105,EFX,EQUIFAX INC,3196,-62,507.27K,-9.84K,-1.9%,0.03%
88579Y101,MMM,3M CO,13971,-63,2.26M,-10.2K,-0.4%,0.14%
592688105,MTD,METTLER TOLEDO INTERNATIONAL,539,-8,688.58K,-10.22K,-1.5%,0.04%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,3689,-87,436.08K,-10.28K,-2.3%,0.03%
74144T108,TROW,PRICE T ROWE GROUP INC,5665,-92,644.05K,-10.46K,-1.6%,0.04%
337738108,FISV,FISERV INC,14022,-214,687.78K,-10.5K,-1.5%,0.04%
