CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
458140100,INTC,INTEL CORP,0,-36000,0,-1.59M,CLOSE,0%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,0,-18750,0,-1.61M,CLOSE,0%
339750101,FND,FLOOR & DECOR HLDGS INC,15099,-27519,896.28K,-1.63M,-64.6%,0.02%
49427F108,KRC,KILROY REALTY CORP,0,-58596,0,-1.65M,CLOSE,0%
70975L107,PEN,PENUMBRA INC,179384,-5279,56.64M,-1.67M,-2.9%,1.1%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,56928,-57281,1.68M,-1.69M,-50.2%,0.03%
03990B101,ARES,ARES MANAGEMENT CORPORATION,0,-16521,0,-1.8M,CLOSE,0%
704326107,PAYX,PAYCHEX INC,0,-19572,0,-1.8M,CLOSE,0%
78409V104,SPGI,S&P GLOBAL INC,2595,-4445,1.06M,-1.81M,-63.1%,0.02%
143130102,KMX,CARMAX INC,20062,-34703,1.06M,-1.84M,-63.4%,0.02%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,5796,-8506,1.3M,-1.9M,-59.5%,0.02%
18915M107,NET,CLOUDFLARE INC,4443,-7835,1.09M,-1.92M,-63.8%,0.02%
501242101,KLIC,KULICKE & SOFFA INDS INC,21466,-14540,2.87M,-1.94M,-40.4%,0.05%
53635D202,LQDA,LIQUIDIA CORPORATION,92656,-24419,7.39M,-1.95M,-20.9%,0.14%
053807103,AVT,AVNET INC,15853,-22005,1.41M,-1.95M,-58.1%,0.03%
22160K105,COST,COSTCO WHOLESALE CORPORATION,226,-2113,211.42K,-1.98M,-90.3%,<.01%
92242T101,VVX,V2X INC,7453,-26590,555.7K,-1.98M,-78.1%,0.01%
099406100,BOOT,BOOT BARN HLDGS INC,2111,-12135,346.77K,-1.99M,-85.2%,<.01%
03674X106,AR,ANTERO RESOURCES CORP,0,-47050,0,-2M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,5402,-1705,6.35M,-2M,-24%,0.12%
579780206,MKC,MCCORMICK & CO INC,7720,-40535,389.24K,-2.04M,-84%,<.01%
29261A100,EHC,ENCOMPASS HEALTH CORP,0,-21519,0,-2.08M,CLOSE,0%
34964C106,FBIN,FORTUNE BRANDS INNOVATIONS I,21951,-38076,1.21M,-2.09M,-63.4%,0.02%
443320106,HUBG,HUB GROUP INC,0,-59820,0,-2.16M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,5901,-11915,1.09M,-2.2M,-66.9%,0.02%
901109108,TPC,TUTOR PERINI CORP,35885,-26875,2.98M,-2.23M,-42.8%,0.06%
172908105,CTAS,CINTAS CORP,9535,-13112,1.62M,-2.23M,-57.9%,0.03%
91347P105,OLED,UNIVERSAL DISPLAY CORP,18011,-25807,1.56M,-2.23M,-58.9%,0.03%
72919P202,PLUG,PLUG PWR INC,0,-1016724,0,-2.3M,CLOSE,0%
29670E107,EPRT,ESSENTIAL PPTYS RLTY TR INC,0,-76280,0,-2.32M,CLOSE,0%
201723103,CMC,COMMERCIAL METALS CO,0,-41024,0,-2.52M,CLOSE,0%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,1493,-9749,393.05K,-2.57M,-86.7%,<.01%
131193104,CALY,CALLAWAY GOLF CO,42398,-137358,796.66K,-2.58M,-76.4%,0.01%
87724P106,TMHC,TAYLOR MORRISON HOME CORP,6004,-36519,430.73K,-2.62M,-85.9%,<.01%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,0,-49159,0,-2.63M,CLOSE,0%
974155103,WING,WINGSTOP INC,0,-17360,0,-2.69M,CLOSE,0%
893641100,TDG,TRANSDIGM GROUP INC,0,-2367,0,-2.74M,CLOSE,0%
00370M103,ABVX,ABIVAX SA,0,-24750,0,-2.76M,CLOSE,0%
26603R106,DUOL,DUOLINGO INC,12776,-24172,1.47M,-2.78M,-65.4%,0.03%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,0,-49308,0,-2.79M,CLOSE,0%
85208M102,SFM,SPROUTS FMRS MKT INC,0,-36208,0,-2.79M,CLOSE,0%
032654105,ADI,ANALOG DEVICES INC,4323,-7390,1.72M,-2.94M,-63.1%,0.03%
21874C102,CNM,CORE & MAIN INC,0,-59434,0,-2.94M,CLOSE,0%
112463104,BKD,BROOKDALE SR LIVING INC,0,-216026,0,-2.96M,CLOSE,0%
000361105,AIR,AAR CORP,7211,-20899,1.03M,-2.99M,-74.3%,0.02%
693718108,PCAR,PACCAR INC,0,-26220,0,-3.03M,CLOSE,0%
911363109,URI,UNITED RENTALS INC,0,-4194,0,-3.06M,CLOSE,0%
88162G103,TTEK,TETRA TECH INC NEW,29865,-105948,862.8K,-3.06M,-78%,0.02%
371901109,GNTX,GENTEX CORP,90858,-123402,2.3M,-3.12M,-57.6%,0.04%
440452100,HRL,HORMEL FOODS CORP,8515,-126893,211.34K,-3.15M,-93.7%,<.01%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,7018,-8327,2.67M,-3.17M,-54.3%,0.05%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,35355,-60535,1.87M,-3.2M,-63.1%,0.04%
97717P104,WT,WISDOMTREE INC,0,-224042,0,-3.26M,CLOSE,0%
156431108,CENX,CENTURY ALUM CO,17736,-70954,816.03K,-3.26M,-80%,0.02%
37045V100,GM,GENERAL MTRS CO,62231,-43622,4.8M,-3.36M,-41.2%,0.09%
92556V106,VTRS,VIATRIS INC,255423,-213789,4.06M,-3.39M,-45.6%,0.08%
00187Y100,APG,API GROUP CORP,0,-84141,0,-3.41M,CLOSE,0%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,9199,-61949,537.59K,-3.62M,-87.1%,0.01%
09260D107,BX,BLACKSTONE INC,0,-31604,0,-3.63M,CLOSE,0%
138103106,CTLP,CANTALOUPE INC,0,-338257,0,-3.66M,CLOSE,0%
12653C108,CNX,CNX RES CORP,44316,-111515,1.5M,-3.78M,-71.6%,0.03%
49177J102,KVUE,KENVUE INC,3143101,-200000,60.06M,-3.82M,-6%,1.1%
53220K504,LGND,LIGAND PHARMACEUTICALS INC,5854,-12797,1.85M,-4.05M,-68.6%,0.03%
11135F101,AVGO,BROADCOM INC,7939,-10816,3M,-4.09M,-57.7%,0.06%
57776J100,MXL,MAXLINEAR INC,7591,-33806,971.88K,-4.33M,-81.7%,0.02%
35137L105,FOXA,FOX CORP,28745,-83194,1.5M,-4.34M,-74.3%,0.03%
381013101,GDEN,GOLDEN ENTMT INC,0,-164923,0,-4.4M,CLOSE,0%
128246105,CVGW,CALAVO GROWERS INC,0,-184275,0,-4.75M,CLOSE,0%
303075105,FDS,FACTSET RESH SYS INC,1869,-20757,430.02K,-4.78M,-91.7%,<.01%
39304D102,GDOT,GREEN DOT CORP,0,-426789,0,-4.79M,CLOSE,0%
056525108,BMI,BADGER METER INC,0,-31802,0,-4.85M,CLOSE,0%
880881107,TERN,TERNS PHARMACEUTICALS INC,0,-94724,0,-4.99M,CLOSE,0%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,104707,-93245,5.63M,-5.01M,-47.1%,0.11%
17275R102,CSCO,CISCO SYS INC,1883,-42725,221.18K,-5.02M,-95.8%,<.01%
665531307,NOG,NORTHERN OIL & GAS INC,0,-172028,0,-5.03M,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-35419,0,-5.18M,CLOSE,0%
615369105,MCO,MOODYS CORP,0,-12316,0,-5.37M,CLOSE,0%
81619Q105,SEM,SELECT MED HLDGS CORP,0,-349564,0,-5.69M,CLOSE,0%
826919102,SLAB,SILICON LABORATORIES INC,1180,-26097,257.9K,-5.7M,-95.7%,<.01%
63001N106,NATL,NCR ATLEOS CORPORATION,0,-138281,0,-6.03M,CLOSE,0%
030506109,AMWD,AMERICAN WOODMARK CORP,0,-161234,0,-6.42M,CLOSE,0%
78454L100,SM,SM ENERGY COMPANY,0,-208662,0,-6.51M,CLOSE,0%
880770102,TER,TERADYNE INC,3431,-13523,1.66M,-6.54M,-79.8%,0.03%
574795100,MASI,MASIMO CORP,0,-45917,0,-8.17M,CLOSE,0%
25401T603,DBRG,DIGITALBRIDGE GROUP INC,0,-575943,0,-8.88M,CLOSE,0%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,709152,-272388,24.11M,-9.26M,-27.8%,0.45%
464286822,EWW,ISHARES INC,0,-132994,0,-10.01M,CLOSE,0%
00130H105,AES,AES CORP,0,-724459,0,-10.21M,CLOSE,0%
00724F101,ADBE,ADOBE INC,28766,-61107,5.9M,-12.53M,-68%,0.11%
878742204,TECK,TECK RESOURCES LTD,1339431,-225325,79.64M,-13.4M,-14.4%,1.5%
74736K101,QRVO,QORVO INC,0,-177499,0,-13.74M,CLOSE,0%
904708104,UNF,UNIFIRST CORP MASS,0,-60259,0,-15.16M,CLOSE,0%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,0,-36026,0,-16.09M,CLOSE,0%
69349H107,TXNM,TXNM ENERGY INC,372254,-323381,21.14M,-18.36M,-46.5%,0.4%
285512109,EA,ELECTRONIC ARTS INC,229020,-93327,46.96M,-19.14M,-29%,0.88%
668074305,NWE,NORTHWESTERN ENERGY GROUP IN,312172,-345090,22.36M,-24.72M,-52.5%,0.42%
127097103,CTRA,COTERRA ENERGY INC,0,-1028519,0,-36.14M,CLOSE,0%
436440101,HOLX,HOLOGIC INC,0,-515637,0,-38.98M,CLOSE,0%
16115Q308,GTLS,CHART INDS INC,0,-194130,0,-40.14M,CLOSE,0%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,0,-1790121,0,-42.34M,CLOSE,0%
464286400,EWZ,ISHARES INC,0,-1131111,0,-43.42M,CLOSE,0%
75513E101,RTX,RTX CORPORATION,0,-270685,0,-52.22M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,1010774,-283766,377.04M,-105.85M,-21.9%,7.1%
097023105,BA,BOEING CO,0,-611500,0,-121.71M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-351993,0,-201.39M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,1020842,-1552630,204.26M,-310.67M,-60.3%,3.8%
007903107,AMD,ADVANCED MICRO DEVICES INC,458936,-784764,266.6M,-455.88M,-63.1%,5%
Total,,,,,5.32B,318.96M,+7.4%,100%
