CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
683797104,OPY,OPPENHEIMER HLDGS INC,35298,12498,3.73M,1.32M,+54.8%,<.01%
46641Q399,BBUS,J P MORGAN EXCHANGE TRADED F,9700,9700,1.31M,1.31M,NEW,<.01%
91823B109,UWMC,UWM HOLDINGS CORPORATION,4106460,568960,9.4M,1.3M,+16.1%,0.01%
671807105,OVLY,OAK VY BANCORP OAKDALE CALIF,73973,38598,2.5M,1.3M,+109.1%,<.01%
645827205,IDR,IDAHO STRATEGIC RESOURCES,60443,39395,1.98M,1.29M,+187.2%,<.01%
60741F104,MBLY,MOBILEYE GLOBAL INC,3560446,132500,34.47M,1.28M,+3.9%,0.05%
46435U556,ARTY,ISHARES TR,16800,16800,1.28M,1.28M,NEW,<.01%
453838609,IBCP,INDEPENDENT BK CORP MICH,617500,35209,22.27M,1.27M,+6%,0.03%
56117J100,MBUU,MALIBU BOATS INC,73036,46200,2M,1.27M,+172.2%,<.01%
33751L105,MYFW,FIRST WESTN FINL INC,57358,39258,1.84M,1.26M,+216.9%,<.01%
174903104,CZWI,CITIZENS CMNTY BANCORP INC M,107200,53800,2.51M,1.26M,+100.7%,<.01%
14020V108,CGUS,CAPITAL GROUP CORE EQUITY ET,28224,28224,1.26M,1.26M,NEW,<.01%
G4R20B107,INTR,INTER & CO INC,231840,231840,1.25M,1.25M,NEW,<.01%
918090101,UTZ,UTZ BRANDS INC,161600,161600,1.24M,1.24M,NEW,<.01%
25459Y207,QQQE,DIREXION SHARES ETF TRUST,10100,10100,1.23M,1.23M,NEW,<.01%
00214Q807,ARKX,ARK ETF TR,36100,36100,1.23M,1.23M,NEW,<.01%
634865109,NKSH,NATIONAL BANKSHARES INC VA,62670,33690,2.28M,1.22M,+116.3%,<.01%
03615A108,ANVS,ANNOVIS BIO INC,1002200,654600,1.86M,1.22M,+188.3%,<.01%
78467V848,TOTL,SSGA ACTIVE ETF TR,44609,30809,1.76M,1.22M,+223.3%,<.01%
360271100,FULT,FULTON FINL CORP PA,50063,50063,1.21M,1.21M,NEW,<.01%
826546103,SIF,SIFCO INDS INC,107334,51500,2.51M,1.21M,+92.2%,<.01%
52886X107,LXEO,LEXEO THERAPEUTICS INC,250365,250365,1.17M,1.17M,NEW,<.01%
M81865111,RDCM,RADCOM LTD,276298,82505,3.9M,1.16M,+42.6%,<.01%
886364801,SPUS,TIDAL TRUST I,20200,20200,1.16M,1.16M,NEW,<.01%
25434V831,DUHP,DIMENSIONAL ETF TRUST,27793,27793,1.16M,1.16M,NEW,<.01%
38500T200,GTE,GRAN TIERRA ENERGY INC,960360,183680,6M,1.15M,+23.6%,<.01%
500600101,KOPN,KOPIN CORP,255800,255800,1.15M,1.15M,NEW,<.01%
45720N103,INBX,INHIBRX BIOSCIENCES INC,62201,12018,5.89M,1.14M,+23.9%,<.01%
03837C106,APYX,APYX MEDICAL CORPORATION,554278,251883,2.49M,1.13M,+83.3%,<.01%
921932505,VOOG,VANGUARD ADMIRAL FDS INC,13613,13613,1.12M,1.12M,NEW,<.01%
55277P104,MGEE,MGE ENERGY INC,81300,13700,6.63M,1.12M,+20.3%,<.01%
14020G101,CGGR,CAPITAL GROUP GROWTH ETF,78858,23658,3.72M,1.12M,+42.9%,<.01%
46138G698,RWL,INVESCO EXCH TRADED FD TR II,8600,8600,1.1M,1.1M,NEW,<.01%
668074305,NWE,NORTHWESTERN ENERGY GROUP IN,15326,15326,1.1M,1.1M,NEW,<.01%
464288869,IWC,ISHARES TR,5484,5484,1.1M,1.1M,NEW,<.01%
02083X103,PINE,ALPINE INCOME PPTY TR INC,174000,52800,3.61M,1.1M,+43.6%,<.01%
456237106,ILPT,INDUSTRIAL LOGISTICS PPTYS T,582330,123341,5.17M,1.09M,+26.9%,<.01%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD,20400,8200,2.72M,1.09M,+67.2%,<.01%
38747R215,NBIL,GRANITESHARES ETF TR,19100,19100,1.09M,1.09M,NEW,<.01%
922042858,VWO,VANGUARD INTL EQUITY INDEX F,37900,18230,2.26M,1.09M,+92.7%,<.01%
97717W851,DXJ,WISDOMTREE TR,6256,6256,1.09M,1.09M,NEW,<.01%
126638105,CVRX,CVRX INC,230000,210700,1.18M,1.08M,+1091.7%,<.01%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,77300,5070,16.45M,1.08M,+7%,0.02%
829073105,SSD,SIMPSON MFG INC,5100,5100,1.07M,1.07M,NEW,<.01%
45784J303,VATE,INNOVATE CORP,56980,56980,1.06M,1.06M,NEW,<.01%
640491106,NEOG,NEOGEN CORP,118236,118236,1.06M,1.06M,NEW,<.01%
38747R629,NVD,GRANITESHARES ETF TR,203100,203100,1.06M,1.06M,NEW,<.01%
92922P106,WTI,W & T OFFSHORE INC,920800,330500,2.9M,1.04M,+56%,<.01%
202608105,CVGI,COMMERCIAL VEH GROUP INC,1956659,225168,9.04M,1.04M,+13%,0.01%
233912104,DJCO,DAILY JOURNAL CORP,15091,1720,9.07M,1.03M,+12.9%,0.01%
831754106,SWBI,SMITH & WESSON BRANDS INC,2218774,68700,33.37M,1.03M,+3.2%,0.05%
12738K109,CDLR,CADELER A S,58500,46997,1.28M,1.03M,+408.6%,<.01%
G98239109,XP,XP INC,63398,63398,1.03M,1.03M,NEW,<.01%
33740F755,BUFR,FIRST TR EXCHNG TRADED FD VI,50200,28100,1.83M,1.03M,+127.1%,<.01%
923725105,VET,VERMILION ENERGY INC,238822,108700,2.24M,1.02M,+83.5%,<.01%
25382K100,DMRC,DIGIMARC CORP,123100,123100,1.01M,1.01M,NEW,<.01%
00175J107,POWW,OUTDOOR HOLDING CO,1047936,442636,2.39M,1.01M,+73.1%,<.01%
32106V107,FXNC,FIRST NATL CORP VA,33500,33500,1.01M,1.01M,NEW,<.01%
68828E809,ODV,OSISKO DEVELOPMENT CORP,867474,407574,2.13M,1M,+88.6%,<.01%
808524854,SCHR,SCHWAB STRATEGIC TR,170300,40600,4.2M,1M,+31.3%,<.01%
086921103,BETA,BETA TECHNOLOGIES INC,59700,59700,999.98K,999.98K,NEW,<.01%
464287762,IYH,ISHARES TR,14900,14900,998.45K,998.45K,NEW,<.01%
30212P303,EXPE,EXPEDIA GROUP INC,3900,3900,997.93K,997.93K,NEW,<.01%
45245E109,IMAX,IMAX CORP,99000,24900,3.95M,992.51K,+33.6%,<.01%
50101L106,DNUT,KRISPY KREME INC,277721,277721,980.36K,980.36K,NEW,<.01%
004468500,ACHV,ACHIEVE LIFE SCIENCE INC,178049,150097,1.16M,980.13K,+537%,<.01%
00851L103,API,AGORA INC,739500,243371,2.95M,971.05K,+49.1%,<.01%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,118400,15786,7.28M,970.21K,+15.4%,0.01%
82024L103,STTK,SHATTUCK LABS INC,743761,139261,5.16M,966.47K,+23%,<.01%
68417L107,OBT,ORANGE CNTY BANCORP INC,49100,26200,1.81M,963.64K,+114.4%,<.01%
78464A805,SPTM,SPDR SERIES TRUST,10600,10600,962.37K,962.37K,NEW,<.01%
87288V101,TSSI,TSS INC DEL,138291,78200,1.7M,961.86K,+130.1%,<.01%
92512J106,VBNK,VERSABANK NEW,154100,41400,3.58M,960.89K,+36.7%,<.01%
G06973112,AUGO,AURA MINERALS INC,21729,15487,1.35M,960.85K,+248.1%,<.01%
G5568L109,LZM,LIFEZONE METALS LIMITED,366246,247093,1.42M,958.72K,+207.4%,<.01%
44975P103,NBP,NOVABRIDGE BIOSCIENCES,758226,485814,1.48M,947.34K,+178.3%,<.01%
78464A359,CWB,SPDR SERIES TRUST,20972,8772,2.26M,945.8K,+71.9%,<.01%
461147100,INTT,INTEST CORP,502237,52028,9.13M,945.35K,+11.6%,0.01%
59165J105,MCBS,METROCITY BANKSHARES INC,65749,26200,2.36M,940.32K,+66.2%,<.01%
040919102,ARKB,ARK 21SHARES BITCOIN ETF,48055,48055,935.15K,935.15K,NEW,<.01%
M22013102,CRNT,CERAGON NETWORKS LTD,575323,360823,1.49M,934.53K,+168.2%,<.01%
432748101,HTH,HILLTOP HLDGS INC,212984,24000,8.26M,930.72K,+12.7%,0.01%
831349105,SLDE,SLIDE INS HLDGS INC,115210,47500,2.23M,920.08K,+70.2%,<.01%
02462A104,ABTC,AMERICAN BITCOIN CORP.,3061500,1342300,2.09M,914.24K,+78.1%,<.01%
M0854Q105,ALLT,ALLOT LTD,1088399,103301,9.63M,914.21K,+10.5%,0.01%
431636109,HLMN,HILLMAN SOLUTIONS CORP,108287,108287,913.94K,913.94K,NEW,<.01%
197641103,CLBK,COLUMBIA FINL INC,718962,42896,15.26M,910.25K,+6.3%,0.02%
700885106,PKBK,PARKE BANCORP INC,226347,27400,7.51M,908.58K,+13.8%,0.01%
127190304,CACI,CACI INTL INC,1958,1958,907.06K,907.06K,NEW,<.01%
45826T509,ITRG,INTEGRA RES CORP,2494070,397171,5.66M,901.58K,+18.9%,<.01%
50127T109,KURA,KURA ONCOLOGY INC,1663765,81197,18.25M,890.73K,+5.1%,0.03%
511656100,LKFN,LAKELAND FINL CORP,72968,14424,4.5M,890.25K,+24.6%,<.01%
464287473,IWS,ISHARES TR,5400,5400,888.84K,888.84K,NEW,<.01%
77926X304,QDTE,ROUNDHILL ETF TRUST,28500,28500,887.21K,887.21K,NEW,<.01%
67103X102,OFG,OFG BANCORP,18034,18034,884.93K,884.93K,NEW,<.01%
20112C106,CBK,COMMERCIAL BANCGROUP INC,37200,27400,1.2M,884.75K,+279.6%,<.01%
G72800108,PRTA,PROTHENA CORP PLC,697615,90100,6.83M,882.08K,+14.8%,<.01%
35953D401,FUBO,FUBOTV INC,725047,95400,6.67M,877.68K,+15.2%,<.01%
92189K105,HODL,VANECK BITCOIN ETF,91200,52400,1.51M,870.36K,+135.1%,<.01%
412822108,HOG,HARLEY DAVIDSON INC,35300,35300,863.44K,863.44K,NEW,<.01%
15673T100,IPSC,CENTURY THERAPEUTICS INC,1257700,350873,3.08M,859.64K,+38.7%,<.01%
00214Q203,ARKQ,ARK ETF TR,6500,6500,859.43K,859.43K,NEW,<.01%
75321W103,PACK,RANPAK HOLDINGS CORP,117300,117300,857.46K,857.46K,NEW,<.01%
78468R408,SJNK,SPDR SERIES TRUST,33800,33800,846.01K,846.01K,NEW,<.01%
14020Y300,CGMS,CAPITAL GRP FIXED INCM ETF T,30900,30900,844.5K,844.5K,NEW,<.01%
205750409,LODE,COMSTOCK INC,202283,202283,841.5K,841.5K,NEW,<.01%
14427M206,PRTS,CARPARTS COM INC,130477,130477,840.27K,840.27K,NEW,<.01%
88636X658,ONDL,TIDAL TRUST II,95500,95500,839.45K,839.44K,NEW,<.01%
46654Q732,JTEK,J P MORGAN EXCHANGE TRADED F,10100,7500,1.13M,836.64K,+288.5%,<.01%
G17977110,BUR,BURFORD CAPITAL LIMITED,1161900,203400,4.76M,833.94K,+21.2%,<.01%
640655106,NEOV,NEOVOLTA INC,263751,263751,830.82K,830.82K,NEW,<.01%
34385P108,LAB,STANDARD BIOTOOLS INC,992058,992058,816.17K,816.17K,NEW,<.01%
74930B105,RBB,RBB BANCORP,29700,29700,814.23K,814.23K,NEW,<.01%
45784M108,INV,INNVENTURE INC,265557,160557,1.35M,814.02K,+152.9%,<.01%
68218J103,OABI,OMNIAB INC,600350,330750,1.48M,813.64K,+122.7%,<.01%
00214Q302,ARKG,ARK ETF TR,19300,19300,811.76K,811.76K,NEW,<.01%
464288257,ACWI,ISHARES TR,5100,5100,800.55K,800.55K,NEW,<.01%
Y8162K204,SBLK,STAR BULK CARRIERS CORP.,2099637,32000,52.43M,799.04K,+1.5%,0.07%
19188U206,CODA,CODA OCTOPUS GROUP INC,102928,81600,1.01M,797.23K,+382.6%,<.01%
356390104,FRHC,FREEDOM HOLDING CORP,6100,6100,795.87K,795.87K,NEW,<.01%
63909J108,NAUT,NAUTILUS BIOTECHNOLOGY INC,690514,424814,1.29M,794.4K,+159.9%,<.01%
63633D104,NHI,NATIONAL HEALTH INVS INC,52100,10401,3.97M,793.18K,+24.9%,<.01%
46134L105,ISTR,INVESTAR HOLDING CORP,131675,26425,3.94M,791.69K,+25.1%,<.01%
124155102,BFLY,BUTTERFLY NETWORK INC,93822,93822,789.98K,789.98K,NEW,<.01%
45782B302,INSG,INSEEGO CORP,194747,76430,2.01M,789.52K,+64.6%,<.01%
921932703,VOOV,VANGUARD ADMIRAL FDS INC,3600,3600,789.16K,789.16K,NEW,<.01%
30260D103,FIGS,FIGS INC,1678100,76900,17.17M,786.69K,+4.8%,0.02%
23331S100,DHX,DHI GROUP INC,2013229,211900,7.47M,786.15K,+11.8%,0.01%
464288570,DSI,ISHARES TR,5500,5500,783.14K,783.14K,NEW,<.01%
17306X102,CTRN,CITI TRENDS INC,13522,13522,782.11K,782.11K,NEW,<.01%
G4705A100,ICLR,ICON PUB LTD CO,4500,4500,781.7K,781.7K,NEW,<.01%
226552107,CXDO,CREXENDO INC,450981,104244,3.37M,778.7K,+30.1%,<.01%
470299108,BOTJ,BANK OF THE JAMES FINL GP IN,30177,30177,770.12K,770.12K,NEW,<.01%
87318A101,TWFG,TWFG INC,149900,31573,3.61M,759.33K,+26.7%,<.01%
090043100,BILL,BILL HOLDINGS INC,20900,20900,755.74K,755.74K,NEW,<.01%
M25133105,CGNT,COGNYTE SOFTWARE LTD,603411,86034,5.3M,755.38K,+16.6%,<.01%
05945F103,BANF,BANCFIRST CORP,6688,6688,743.24K,743.24K,NEW,<.01%
025072802,AVDV,AMERICAN CENTY ETF TR,7116,7116,733.3K,733.3K,NEW,<.01%
46654Q716,JBND,J P MORGAN EXCHANGE TRADED F,13700,13700,732.95K,732.95K,NEW,<.01%
047726104,BATRA,ATLANTA BRAVES HLDGS INC,347700,13000,19.58M,732.03K,+3.9%,0.03%
66661N886,NPB,NORTHPOINTE BANCSHARES INC.,38100,38100,730.76K,730.76K,NEW,<.01%
51654W101,LTRN,LANTERN PHARMA INC,291039,175039,1.21M,729.91K,+150.9%,<.01%
87261Y106,TMC,TMC THE METALS COMPANY INC,894400,164400,3.96M,728.29K,+22.5%,<.01%
68634K106,ORLA,ORLA MNG LTD NEW,1450899,74100,14.2M,725.44K,+5.4%,0.02%
410709109,HNVR,HANOVER BANCORP INC,30800,30800,718.26K,718.26K,NEW,<.01%
890516107,TR,TOOTSIE ROLL INDS INC,471926,18134,18.66M,717.2K,+4%,0.03%
031001100,ATLO,AMES NATL CORP,62184,24200,1.84M,716.56K,+63.7%,<.01%
75025X100,RLGT,RADIANT LOGISTICS INC,115900,75400,1.1M,713.28K,+186.2%,<.01%
46152A528,CRDU,INVESTMENT MANAGERS SER TR I,7494,7494,711.63K,711.63K,NEW,<.01%
003264108,SIVR,ABRDN SILVER ETF TRUST,12600,12600,708.37K,708.37K,NEW,<.01%
53229C107,LSPD,LIGHTSPEED COMMERCE INC,474283,67500,4.98M,708.08K,+16.6%,<.01%
23291C103,BOOM,DMC GLOBAL INC,146968,121768,853.88K,707.47K,+483.2%,<.01%
637870106,NSA,NATIONAL STORAGE AFFILIATES,15800,15800,702.63K,702.63K,NEW,<.01%
456941103,INR,INFINITY NAT RES INC,392200,55100,4.98M,699.77K,+16.3%,<.01%
457152106,INGM,INGRAM MICRO HLDG CORP,25400,25400,696.72K,696.72K,NEW,<.01%
69354N106,PRAA,PRA GROUP INC,120000,36668,2.28M,696.33K,+44%,<.01%
28617K101,ELDN,ELEDON PHARMACEUTICALS INC,200900,176300,791.55K,694.62K,+716.7%,<.01%
75120L209,RLYB,RALLYBIO CORP,199907,43380,3.2M,694.08K,+27.7%,<.01%
25459W458,SOXL,DIREXION SHARES ETF TRUST,2600,2600,693.45K,693.45K,NEW,<.01%
42250P103,DOC,HEALTHPEAK PROPERTIES INC,845968,32400,18.1M,693.36K,+4%,0.02%
04317A107,ARTV,ARTIVA BIOTHERAPEUTICS INC,151000,70962,1.46M,688.33K,+88.7%,<.01%
464288752,ITB,ISHARES TR,6537,6537,682.99K,682.99K,NEW,<.01%
06368M203,FNGD,BANK MONTREAL MEDIUM,18360,18360,682.26K,682.26K,NEW,<.01%
380237107,GDDY,GODADDY INC,561300,8000,47.64M,679.04K,+1.4%,0.07%
64134X201,NRXS,NEURAXIS INC,169400,92446,1.24M,675.78K,+120.1%,<.01%
370920100,GENB,GENERATE BIOMEDICINES INC,39685,39685,669.49K,669.49K,NEW,<.01%
46284V101,IRM,IRON MTN INC DEL,7700,5300,972.59K,669.44K,+220.8%,<.01%
337345102,QTEC,FIRST TR EXCHANGE-TRADED FD,2000,2000,669.38K,669.38K,NEW,<.01%
09077V100,BIOA,BIOAGE LABS INC,165700,27112,4.06M,664.52K,+19.6%,<.01%
14020X104,CGGO,CAPITAL GROUP GBL GROWTH EQT,26258,15558,1.11M,658.57K,+145.4%,<.01%
918385204,VTVT,VTV THERAPEUTICS INC,17454,17454,657.14K,657.14K,NEW,<.01%
045396207,ASMB,ASSEMBLY BIOSCIENCES INC,39441,23790,1.08M,653.75K,+152%,<.01%
292218104,EIG,EMPLOYERS HLDGS INC,110560,12860,5.58M,649.17K,+13.2%,<.01%
46641Q167,JAVA,J P MORGAN EXCHANGE TRADED F,11700,8100,929.1K,643.22K,+225%,<.01%
08986R408,BHA,BIGLARI HLDGS INC,6065,305,12.76M,641.93K,+5.3%,0.02%
45170X205,INVE,IDENTIV INC,516382,254598,1.3M,641.59K,+97.3%,<.01%
76171L106,REYN,REYNOLDS CONSUMER PRODS INC,127500,23800,3.42M,639.03K,+23%,<.01%
758075402,RWT,REDWOOD TRUST INC,171600,134200,813.38K,636.11K,+358.8%,<.01%
92719W207,VNCE,VINCE HLDG CORP,216652,88840,1.55M,635.21K,+69.5%,<.01%
71601V105,WOOF,PETCO HEALTH & WELLNESS CO I,753923,230428,2.05M,626.76K,+44%,<.01%
12763L105,CDRE,CADRE HLDGS INC,189144,21944,5.39M,625.62K,+13.1%,<.01%
49428J109,KE,KIMBALL ELECTRONICS INC,24432,24432,625.46K,625.46K,NEW,<.01%
05156D102,AGH,AUREUS GREENWAY HLDGS INC,156400,156400,624.04K,624.04K,NEW,<.01%
464288430,AIA,ISHARES TR,4400,4400,623.3K,623.3K,NEW,<.01%
G87264100,TGLS,TECNOGLASS INC,13300,13300,622.57K,622.57K,NEW,<.01%
03044L204,AMWL,AMERICAN WELL CORP,263223,68200,2.4M,621.98K,+35%,<.01%
464288620,USIG,ISHARES TR,12100,12100,620.61K,620.61K,NEW,<.01%
M6372Q113,KRNT,KORNIT DIGITAL LTD,129421,37921,2.1M,616.22K,+41.4%,<.01%
70450C101,PAYP,PAYPAY CORP,42700,42700,611.89K,611.89K,NEW,<.01%
83307B101,SNDL,SNDL INC,1051792,449567,1.42M,606.92K,+74.7%,<.01%
14020Y508,CGCB,CAPITAL GRP FIXED INCM ETF T,44900,23100,1.18M,604.76K,+106%,<.01%
78573M104,SABR,SABRE CORP,395500,289300,826.6K,604.64K,+272.4%,<.01%
552641102,MAIA,MAIA BIOTECHNOLOGY INC,415700,415700,598.61K,598.61K,NEW,<.01%
G0118C105,AGBK,AGI INC,84318,84318,596.97K,596.97K,NEW,<.01%
76119X105,RSVR,RESERVOIR MEDIA INC,60123,60123,594.62K,594.62K,NEW,<.01%
09203E105,BDTX,BLACK DIAMOND THERAPEUTICS I,1962394,318647,3.63M,589.5K,+19.4%,<.01%
03464Y108,AOMR,ANGEL OAK MORTGAGE REIT INC,95863,64640,870.44K,586.93K,+207%,<.01%
26929N102,EVI,EVI INDS INC,55897,39600,826.16K,585.29K,+243%,<.01%
82655M206,SIFY,SIFY TECHNOLOGIES LTD,52900,34900,878.67K,579.69K,+193.9%,<.01%
139737100,CBNK,CAPITAL BANCORP INC MD,16500,16500,579.48K,579.48K,NEW,<.01%
07782B104,BLTE,BELITE BIO INC,55763,3763,8.59M,579.45K,+7.2%,0.01%
552690109,MDU,MDU RES GROUP INC,957150,27306,20.3M,579.16K,+2.9%,0.03%
14161Y200,CRDL,CARDIOL THERAPEUTICS INC,772837,543031,819.21K,575.61K,+236.3%,<.01%
92707Y108,VFF,VILLAGE FARMS INTL INC,1604766,286700,3.21M,573.4K,+21.8%,<.01%
M5R635108,INVZ,INNOVIZ TECHNOLOGIES LTD,3828518,751852,2.91M,572.31K,+24.4%,<.01%
69888T207,PARR,PAR PAC HOLDINGS INC,523964,10185,29.38M,571.17K,+2%,0.04%
51807Q100,LASE,LASER PHOTONICS CORP,344055,344055,567.69K,567.69K,NEW,<.01%
31609A503,FMDE,FIDELITY COVINGTON TRUST,13900,13900,564.06K,564.06K,NEW,<.01%
25460G609,ERX,DIREXION SHARES ETF TRUST,17300,7400,1.32M,563.95K,+74.7%,<.01%
150837706,CVM,CEL-SCI CORP,572460,536570,595.36K,558.03K,+1495%,<.01%
21036P108,STZ,CONSTELLATION BRANDS INC,4000,4000,556.36K,556.36K,NEW,<.01%
471024109,JAN,JANUS LIVING INC,19300,19300,554.68K,554.68K,NEW,<.01%
514766104,LFCR,LIFECORE BIOMEDICAL INC,104859,104859,550.51K,550.51K,NEW,<.01%
44326H107,HYNE,HOYNE BANCORP INC,32599,32599,545.71K,545.71K,NEW,<.01%
451622203,IPWR,IDEAL PWR INC,100754,100754,540.04K,540.04K,NEW,<.01%
98421M106,XRX,XEROX HOLDINGS CORP,817928,172304,2.56M,539.31K,+26.7%,<.01%
041242108,ARKO,ARKO CORP,147100,67000,1.18M,538.01K,+83.6%,<.01%
00509G209,ABOS,ACUMEN PHARMACEUTICALS INC,675025,201079,1.8M,536.88K,+42.4%,<.01%
76525P100,RMBI,RICHMOND MUT BANCORPORATION,72142,33800,1.15M,536.74K,+88.2%,<.01%
G4809J106,IGIC,INTL GNRL INSURANCE HLDNGS L,137700,20443,3.6M,534.99K,+17.4%,<.01%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,792974,155800,2.71M,532.84K,+24.5%,<.01%
M25722105,CGEN,COMPUGEN LTD,1877500,244512,4.02M,523.26K,+15%,<.01%
17248W303,CING,CINGULATE INC,127500,95612,697.42K,523K,+299.8%,<.01%
22407B108,COYA,COYA THERAPEUTICS INC,192986,89022,1.13M,520.78K,+85.6%,<.01%
46143U542,ASTX,INVESTMENT MANAGERS SER TR,18800,18800,518.97K,518.97K,NEW,<.01%
136635109,CSIQ,CANADIAN SOLAR INC,531902,32200,8.52M,515.84K,+6.4%,0.01%
H00263105,ACIU,AC IMMUNE SA,840127,215760,2M,513.51K,+34.6%,<.01%
05153U107,AURA,AURA BIOSCIENCES INC,174200,72100,1.24M,511.91K,+70.6%,<.01%
922908652,VXF,VANGUARD INDEX FDS,8742,2042,2.15M,502.76K,+30.5%,<.01%
G21307106,CINT,CI&T INC,215500,150100,719.77K,501.33K,+229.5%,<.01%
759910102,KRMD,KORU MEDICAL SYSTEMS INC,164900,119000,692.58K,499.8K,+259.3%,<.01%
M8001Q126,PYPD,POLYPID LTD,116619,98023,592.42K,497.96K,+527.1%,<.01%
36241U106,GSIT,GSI TECHNOLOGY INC,142901,64200,1.1M,496.27K,+81.6%,<.01%
31425A109,FBLA,FB BANCORP INC,298973,32473,4.5M,489.04K,+12.2%,<.01%
46590V100,JBGS,JBG SMITH PPTYS,52600,33200,771.64K,487.04K,+171.1%,<.01%
78464A300,SLYV,SPDR SERIES TRUST,4428,4428,483.14K,483.14K,NEW,<.01%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,614573,36308,8.17M,482.9K,+6.3%,0.01%
74365U107,TARA,PROTARA THERAPEUTICS INC,251500,125800,960.73K,480.56K,+100.1%,<.01%
91678A107,UPB,UPSTREAM BIO INC,131300,69200,908.6K,478.86K,+111.4%,<.01%
00770C101,ARQ,ARQ INC,598059,187489,1.53M,478.1K,+45.7%,<.01%
00938A104,AIRG,AIRGAIN INC,412036,75700,2.6M,476.91K,+22.5%,<.01%
21077P108,CNTX,CONTEXT THERAPEUTICS INC,1041399,858400,576.83K,475.47K,+469.1%,<.01%
25460E216,FAZ,DIREXION SHARES ETF TRUST,12000,12000,472.68K,472.68K,NEW,<.01%
58039P305,MUX,MCEWEN INC.,26000,26000,471.38K,471.38K,NEW,<.01%
005329107,ADAG,ADAGENE INC,146500,111967,615.3K,470.26K,+324.2%,<.01%
023111404,AMRN,AMARIN CORP PLC,48369,29113,771K,464.06K,+151.2%,<.01%
22978P205,CUE,CUE BIOPHARMA INC,14689,14689,463.58K,463.58K,NEW,<.01%
68629Y103,ONL,ORION PROPERTIES INC,1865800,159700,5.39M,461.53K,+9.4%,<.01%
46429B663,HDV,ISHARES TR,23000,16600,630.43K,455.01K,+259.4%,<.01%
78464A383,SPMB,SPDR SERIES TRUST,20286,20286,452.58K,452.58K,NEW,<.01%
Y3894J187,IMPP,IMPERIAL PETE INC,646545,97405,2.98M,449.04K,+17.7%,<.01%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,154318,26402,2.62M,448.83K,+20.6%,<.01%
567908108,HZO,MARINEMAX INC,12200,12200,446.76K,446.76K,NEW,<.01%
38747R595,TSDD,GRANITESHARES ETF TR,63000,63000,441.63K,441.63K,NEW,<.01%
08771Y402,SRXH,SRX GLOBAL INC,4860865,4860865,440.88K,440.88K,NEW,<.01%
47103U852,JMBS,JANUS DETROIT STR TR,66083,9783,2.97M,440.14K,+17.4%,<.01%
516548203,LTRX,LANTRONIX INC,764888,74694,4.5M,439.2K,+10.8%,<.01%
92262D101,VEL,VELOCITY FINL INC,51400,23700,948.84K,437.5K,+85.6%,<.01%
032108607,BLOK,AMPLIFY ETF TR,6837,6837,428.2K,428.2K,NEW,<.01%
46152A452,SMU,INVESTMENT MANAGERS SER TR I,49800,49800,420.81K,420.81K,NEW,<.01%
87990A106,TNYA,TENAYA THERAPEUTICS INC,4281100,567339,3.16M,419.32K,+15.3%,<.01%
82455M109,SHIM,SHIMMICK CORPORATION,125555,89855,573.79K,410.64K,+251.7%,<.01%
37229T509,TOON,KARTOON STUDIOS INC.,590273,577225,419.09K,409.83K,+4423.9%,<.01%
76009N100,UPBD,UPBOUND GROUP INC,83200,19300,1.77M,409.55K,+30.2%,<.01%
26922A842,JETS,ETF SER SOLUTIONS,12200,12200,405.28K,405.28K,NEW,<.01%
464288794,IAI,ISHARES TR,2300,2300,403.26K,403.26K,NEW,<.01%
074014200,BBGI,BEASLEY BROADCAST GROUP INC,15289,15289,401.34K,401.34K,NEW,<.01%
52635N103,LENZ,LENZ THERAPEUTICS INC,70628,70628,401.17K,401.17K,NEW,<.01%
700402100,PARK,PARK DENTAL PARTNERS INC,18600,18600,400.83K,400.83K,NEW,<.01%
26443V101,DLTH,DULUTH HLDGS INC,88900,88900,398.27K,398.27K,NEW,<.01%
Y23508107,EDRY,EURODRY LTD,78464,18117,1.72M,396.58K,+30%,<.01%
03674X106,AR,ANTERO RESOURCES CORP,505000,11200,17.75M,393.57K,+2.3%,0.02%
444097406,HPP,HUDSON PACIFIC PROPERTIES IN,25900,25900,393.42K,393.42K,NEW,<.01%
74102N101,FTW,PRESIDIO PRODTN CO,32200,32200,391.55K,391.55K,NEW,<.01%
46152A494,IREX,INVESTMENT MANAGERS SER TR I,16600,16600,388.77K,388.77K,NEW,<.01%
78349D107,RXST,RXSIGHT INC,140693,80293,678.14K,387.01K,+132.9%,<.01%
896712205,TRT,TRIO TECH INTL,356859,31333,4.4M,386.02K,+9.6%,<.01%
74765K105,QSI,QUANTUM SI INC,553871,435971,490.18K,385.83K,+369.8%,<.01%
256086109,DCGO,DOCGO INC,2254370,744009,1.16M,383.98K,+49.3%,<.01%
030371108,AVD,AMERICAN VANGUARD CORP,355277,136977,994.78K,383.54K,+62.7%,<.01%
